      enp1s0      
 KB/s in  KB/s out
16598.67     64.05
 3105.50     14.76
22268.34     78.86
16276.47     61.49
22721.01     79.12
18730.22     66.55
19868.35     69.20
16442.31     59.61
19354.09     67.95
18326.82     63.90
14327.44     51.62
14797.67     51.91
21580.82     75.01
16976.26     76.81
15595.31     63.61
23123.42     81.06
15756.56     55.25
17344.41    100.58
22655.07    109.86
15427.39     58.97
15248.01     57.70
15612.19     78.91
11376.85     43.84
19634.76     69.77
15431.46     67.38
 7714.06     32.31
22618.46     87.70
16466.29     80.62
10106.79     38.86
23319.96    104.27
21067.98     75.15
17129.69     61.39
19560.25     98.23
15595.08     61.18
15416.07     54.59
20382.10     71.48
20413.70    100.03
14905.76     57.82
18669.96     66.32
19876.15     69.51
16615.11     60.00
21415.61     77.88
18504.63     67.07
21581.31     74.88
11224.81     43.22
14470.69     52.82
18669.80     66.22
20551.84     70.03
19010.75     66.11
16956.89     59.31
19867.97     68.26
20039.05     69.68
21459.62     96.27
17451.92     66.75
17688.65     63.82
21056.65     90.28
21262.76     79.78
11477.64     42.59
15367.46     52.91
15007.87     53.54
14162.54     50.57
16122.40     74.71
18173.73     63.50
17454.65     60.79
12847.45     48.26
12298.02     45.68
16140.06     61.50
20556.79     75.18
16272.72     57.01
15587.53     54.80
17984.97     63.48
14603.75     53.04
15885.88     57.86
15408.31     71.33
20243.24     78.05
19221.15     68.38
15206.47     53.68
21925.06     76.15
19431.34     69.12
15363.01     64.72
14767.85     53.66
20004.49     68.71
20571.63     86.91
15594.77     62.90
15248.68     58.90
13545.90     49.71
10266.04     40.27
 3084.81     15.04
22966.48     80.42
21753.20     76.27
19697.75     66.17
14216.92     51.29
21750.54     74.69
16128.73     57.27
17616.32     62.37
16271.91     59.25
18500.97     68.28
14901.67     53.99
16100.03     57.06
17663.26     80.93
 8055.24     34.83
14735.20     55.23
 7709.69     29.41
15245.56     54.56
16595.98     58.88
23654.09     82.10
21236.46     72.48
18376.36     64.14
19495.31     67.32
16603.67     58.29
15592.52     60.70
22975.65    100.66
16447.14     61.22
18931.36     67.29
18921.68     65.82
 9635.11     36.59
20861.49     72.74
21770.02     73.83
21238.79     72.60
19939.40     68.81
19624.15     68.57
14559.91     52.57
17655.21     70.91
21413.61     78.79
15586.07     51.91
14045.57     51.31
11649.09     44.69
 9421.46     35.57
11651.85     46.10
15264.27     57.60
16787.29     59.89
14499.47     52.19
17703.27     63.80
10279.07     39.46
10964.59     42.56
15256.15     65.66
 2231.09     13.37
21415.04     79.75
18136.38     68.34
16820.55     60.58
15449.83     73.71
23294.56     81.05
18583.95     65.60
20309.69     70.44
13646.06     51.45
21806.74     75.19
17133.94     60.54
14086.10     52.61
18294.76     64.08
21752.07     75.95
11991.56     45.69
12335.08     46.35
15776.36     73.57
16281.47     66.69
15266.54     62.80
 8909.92     36.91
13029.88     45.26
10792.50     40.06
 8059.13     36.90
16078.34     90.71
 9492.75     45.52
 8744.31     38.80
 7712.85     32.52
11501.93     56.24
 8074.38     50.26
 8924.29     48.41
 8055.93     34.86
14739.36     61.26
 4799.22     21.01
20833.08     74.94
18563.55     65.25
20627.32     74.12
18099.68     62.94
21255.41     74.21
16098.94     55.34
17470.63     62.65
17813.47     62.48
14390.00     51.74
14479.38     54.00
17058.55     78.04
17833.97     69.35
11994.81     47.53
15930.36     58.47
19867.58     69.39
11306.27     42.84
15074.71     53.81
16479.81     90.68
15594.81     62.09
16789.81     61.67
14902.37     53.43
18671.49     66.75
18326.96     64.45
19524.79     67.39
17299.07     60.18
14902.50     54.12
16614.71     58.94
20554.72     72.67
16792.52     65.52
15419.83     59.50
15932.24     60.07
15415.43     55.58
18023.41     63.73
16232.16     55.76
15759.29     57.61
20058.78     70.46
15420.98     58.25
15781.70     75.82
 8565.69     34.20
14731.46     53.85
15904.62     76.51
15437.70     73.88
15272.38     79.72
15962.35     86.74
 7547.04     38.15
  173.49      2.49
14483.67     72.41
 9732.00     51.65
 8926.94     50.84
 7165.22     44.04
    1.05      0.58
    1.24      0.52
    1.24      0.53
    0.90      2.32
 8061.11     36.91
11554.90     44.95
 1544.70      9.73
    1.96      1.81
 4357.79     17.72
    1.89      2.32
    1.33      0.84
 1029.39      4.05
 7537.48     29.16
 4578.23     20.46
 4284.60     18.27
    2.59      3.94
    2.18      1.00
    1.70      0.76
    1.42      0.80
 1543.27      8.85
 4796.73     19.33
 3892.98     18.58
 3379.26     17.11
 5777.56     25.39
  174.01      5.42
 4969.85     21.45
    2.94      3.00
    1.97      2.12
    1.51      0.78
 1028.87      4.96
 1371.93      6.10
 4630.17     20.85
 6119.29     25.17
 3672.13     15.87
 1789.36      9.15
 5434.72     21.75
 2694.12     13.36
    1.12      1.44
    1.60      1.39
    1.59      1.53
    1.25      0.83
    1.28      1.29
 3892.25     16.70
 2181.53     11.50
 2694.16     11.07
 2865.73     12.50
  345.18      2.81
    1.25      0.84
    1.03      0.76
    1.38      0.60
  172.99      3.18
 2692.95     12.69
 2229.37     11.56
 1715.11      8.41
  344.95      2.86
 1029.73      4.19
    1.64      3.57
 1665.43      7.38
 1200.89      7.98
 2570.82     11.94
  515.36      5.05
  515.27      4.47
 1200.93      7.29
 1201.79      7.00
  173.66      2.34
  639.06      5.04
 1494.99      8.13
  515.21      4.07
  687.05      4.86
 1614.63      8.17
 1300.16      8.21
 1371.46      7.51
    1.82      2.47
    2.05      0.71
  467.45      2.41
  344.59      4.37
 1902.31      9.48
 1944.55     10.17
 2179.86      9.88
  295.80      3.43
    0.82      0.98
    0.90      0.72
    1.98      1.02
    2.00      0.27
  515.74      2.38
 1275.65      8.20
  525.07      4.79
 2929.51     12.23
 1445.81      7.90
    1.38      1.07
    1.07      0.51
    0.93      1.21
    2.19      0.87
    1.97      0.55
    1.78      0.64
    1.13      1.20
 1199.86      6.30
 1568.64      8.07
 1028.66      4.91
  343.73      2.99
    0.95      0.80
    1.30      1.06
    2.60      0.63
    2.03      0.57
  687.93      5.07
  344.08      3.84
  589.69      4.92
    1.74      2.48
    1.96      2.56
    1.29      1.92
    1.12      0.60
    1.77      0.33
    1.93      1.78
    2.18      2.27
    1.69      2.10
    1.43      2.31
    1.65      2.50
    1.31      2.06
    1.75      2.04
    1.02      2.23
    1.20      2.02
    1.89      2.19
    2.57      2.09
    2.18      2.43
    1.78      2.78
    1.61      1.80
    2.45      1.64
    1.07      1.86
    1.43      1.97
    1.45      2.58
    1.82      2.84
    2.11      2.29
    2.35      2.15
    1.78      1.39
    1.45      1.61
    1.50      2.63
    1.75      2.59
    1.51      2.18
    1.78      2.19
    1.34      2.24
    1.33      1.48
    2.10      0.79
    2.03      1.38
    2.41      2.41
    1.61      1.76
    2.13      2.58
    2.31      2.96
    1.23      1.06
    0.87      0.44
    1.05      0.44
    2.14      0.40
    2.17      0.34
    1.64      0.35
    1.08      0.39
    1.13      0.31
    1.10      0.35
    1.14      0.38
    1.14      0.24
    1.16      0.38
    1.14      0.33
    1.61      0.32
    1.88      0.45
    1.92      0.36
    0.96      0.41
    1.01      0.27
    1.52      0.32
 1207.85   2446.35
 9411.18  17999.72
 9150.92  17499.43
 9171.22  17540.76
 9196.21  17582.31
 9480.12  18134.78
 9680.94  18512.20
 9652.45  18462.62
 9708.32  18563.58
 9606.89  18377.43
 9618.92  18391.40
 9585.97  18337.22
 9550.30  18264.48
 9625.23  18405.83
 9628.90  18414.63
 9617.67  18395.04
 9608.90  18375.88
 9644.71  18445.34
 9602.71  18365.82
 9552.72  18268.86
 9661.31  18483.14
 9614.12  18386.59
 9626.39  18408.86
 9579.17  18315.35
 9615.08  18389.12
 9553.22  18267.87
 9652.71  18464.13
 9508.89  18183.22
 9562.30  18283.30
 9602.78  18365.51
 9579.77  18324.75
 9533.70  18229.34
 9578.03  18320.69
 9522.54  18207.81
 9451.24  18078.37
 9567.34  18295.42
 9486.48  18144.14
 9474.91  18121.90
 9524.86  18213.87
 9472.23  18119.25
 9350.05  17881.14
 9317.36  17819.15
 9431.24  18031.77
 9414.72  18008.30
 9350.90  17879.88
 9370.02  17921.26
 9339.18  17860.88
 9300.99  17791.99
 9294.44  17771.25
 9275.29  17741.84
 9242.46  17679.55
 9250.84  17690.73
 9254.11  17691.81
 9240.50  17674.21
 9206.07  17603.95
 9186.87  17570.87
 9250.59  17693.79
 9178.40  17554.18
 9270.02  17724.33
 9231.79  17656.84
 9218.14  17632.09
 9236.83  17665.81
 9167.92  17531.39
 9195.81  17587.98
 9189.91  17569.81
 9192.32  17585.07
 9200.63  17596.31
 9183.96  17562.78
 9175.98  17549.21
 9142.78  17487.51
 9114.18  17425.17
 9165.04  17529.70
 9151.06  17498.69
 9161.78  17521.89
 9206.32  17605.81
 9212.19  17619.88
 9156.22  17510.05
 9175.32  17549.87
 9181.57  17558.63
 9104.75  17410.89
 9051.42  17313.86
 9153.48  17503.98
 9198.12  17589.59
 9175.79  17547.40
 9167.68  17531.72
 9175.98  17550.33
 9150.35  17501.71
 9142.35  17486.69
 9208.89  17612.02
 9125.89  17452.94
 9150.78  17499.21
 9143.96  17487.16
 9175.71  17545.47
 9150.76  17500.13
 9147.85  17491.11
 9125.08  17458.08
 9119.91  17439.70
 9121.36  17443.23
 9153.89  17507.12
 9109.56  17421.41
 9123.19  17446.02
 9117.83  17439.26
 9142.69  17484.93
 9139.85  17479.84
 9145.31  17485.32
 9112.02  17428.71
 9172.12  17544.59
 9159.36  17516.34
 9138.74  17475.89
 9139.43  17474.66
 9115.43  17432.03
 9146.03  17491.64
 9113.66  17431.34
 9131.27  17462.41
 9147.88  17491.67
 9133.80  17473.61
 9145.36  17485.01
 9162.14  17523.83
 9170.73  17543.66
 9140.34  17475.49
 9157.02  17511.39
 9134.56  17467.33
 9153.53  17508.79
 9142.09  17485.02
 9126.29  17454.05
 9117.67  17435.68
 9139.61  17481.03
 9134.43  17471.03
 9117.72  17436.76
 9134.14  17466.60
 9110.82  17420.42
 9148.15  17497.58
 9139.94  17479.73
 9142.15  17481.81
 9124.33  17450.38
 9156.08  17510.25
 9135.90  17474.40
 9125.88  17447.70
 9154.74  17507.23
 9131.74  17461.75
 9109.85  17423.72
 9117.68  17440.11
 9148.11  17494.71
 9122.78  17441.99
 9134.37  17470.74
 9129.31  17463.15
 9139.77  17476.22
 9131.82  17466.81
 9117.23  17434.67
 9115.96  17434.16
 9129.05  17454.91
 9142.69  17487.90
 9144.85  17486.45
 9140.32  17480.36
 9131.34  17463.76
 9128.71  17458.05
 9131.36  17462.73
 9128.18  17461.05
 9117.30  17434.78
 9150.19  17498.06
 9140.08  17474.97
 9145.92  17497.36
 9145.62  17489.23
 9138.71  17477.09
 9134.90  17470.94
 9154.37  17510.55
 9142.75  17484.18
 9117.63  17436.06
 9120.95  17444.88
 9159.84  17519.56
 9156.41  17510.61
 9117.15  17433.66
 9134.61  17473.94
 9079.45  17359.89
 9109.76  17426.37
 9119.33  17439.48
 9137.22  17472.93
 9143.42  17485.78
 9156.79  17511.93
 9156.91  17510.87
 9159.64  17517.36
 9168.07  17535.41
 9167.30  17530.89
 9128.63  17457.97
 9165.23  17526.44
 9148.09  17495.71
 9155.85  17509.62
 9179.04  17558.50
 9163.16  17522.16
 9139.45  17477.54
 9170.42  17539.02
 9151.35  17502.61
 9144.59  17486.99
 9156.51  17515.24
 9151.45  17499.05
 9158.28  17513.80
 9153.92  17508.73
 9156.60  17508.10
 9162.81  17522.15
 9145.92  17491.96
 9175.76  17548.13
 9136.95  17472.89
 9147.99  17494.98
 9166.96  17532.40
 9162.15  17522.61
 9179.98  17557.99
 9184.20  17563.79
 9162.23  17522.58
 9187.74  17567.38
 9173.38  17545.28
 9162.01  17519.96
 9158.84  17521.41
 9150.58  17496.54
 9157.18  17515.77
 9134.57  17471.21
 9151.27  17497.57
 9170.97  17539.44
 9146.36  17488.64
 9156.80  17516.60
 9145.31  17487.53
 9150.84  17499.44
 9162.16  17519.68
 9159.44  17517.15
 9156.70  17515.95
 9142.52  17482.11
 9137.26  17473.36
 9157.15  17512.15
 9131.82  17461.65
 9151.16  17500.13
 9142.54  17486.71
 9158.77  17515.24
 9153.76  17507.46
 9120.03  17443.15
 9160.94  17523.58
 9156.42  17507.11
 9155.79  17512.64
 9137.89  17474.37
 9155.83  17508.99
 9156.79  17507.69
 9134.22  17471.70
 9153.40  17507.93
 9145.07  17489.18
 9142.79  17482.17
 9131.21  17466.25
 9137.16  17471.59
 9137.54  17475.77
 9131.83  17466.35
 9139.91  17478.64
 9131.61  17462.96
 9147.97  17494.54
 9139.58  17478.09
 9147.89  17500.39
 9134.30  17466.77
 9139.86  17480.72
 9148.06  17494.36
 9137.86  17474.09
 9151.64  17498.39
 9120.96  17444.06
 9128.95  17461.22
 9120.98  17440.89
 9125.16  17453.99
 9115.42  17435.66
 9136.87  17472.98
 9134.31  17464.34
 9143.21  17486.98
 9154.79  17507.26
 9134.30  17469.43
 9134.75  17468.88
 9153.96  17503.20
 9142.49  17486.46
 9134.13  17468.83
 9151.09  17505.06
 9137.28  17473.49
 9121.22  17443.53
 9165.18  17523.96
 9148.12  17496.21
 9140.47  17481.42
 9134.25  17468.81
 9128.45  17455.57
 9140.34  17484.19
 9148.69  17498.89
 9128.81  17457.37
 9148.76  17498.08
 9129.05  17452.64
 9146.23  17493.37
 9143.39  17483.36
 9151.09  17503.53
 9153.46  17500.25
 9128.30  17461.30
 9156.23  17512.28
 9139.46  17479.28
 9137.06  17476.35
 9148.76  17496.55
 9137.82  17474.56
 9146.09  17488.37
 9137.99  17475.71
 9122.88  17446.77
 9150.96  17499.79
 9125.92  17456.79
 9126.87  17451.89
 9142.69  17489.14
 9150.97  17500.01
 9142.69  17486.46
 9140.48  17474.83
 9110.20  17427.14
 9112.64  17425.78
 9131.70  17462.97
 9167.62  17534.27
 9131.25  17460.09
 9134.57  17471.53
 9136.87  17475.35
 9170.90  17539.52
 9150.13  17494.79
 9135.12  17468.99
 9136.10  17474.92
 9145.70  17492.05
 9142.92  17481.17
 9139.48  17481.09
 9145.53  17495.52
 9128.19  17454.95
 9136.92  17473.75
 9156.57  17511.42
 9155.68  17505.96
 9132.16  17467.59
 9131.83  17463.17
 9139.87  17476.64
 9154.07  17506.77
 9139.86  17480.60
 9128.32  17455.52
 9142.80  17484.79
 9134.41  17474.07
 9132.08  17460.75
 9126.41  17454.78
 9137.34  17474.31
 9139.63  17475.96
 9134.39  17469.68
 9129.00  17462.22
 9133.81  17466.43
 9134.09  17469.56
 9139.44  17480.98
 9115.44  17434.04
 9118.13  17432.52
 9131.77  17463.15
 9137.50  17472.66
 9134.41  17472.75
 9125.52  17448.98
 9145.44  17496.98
 9147.82  17495.30
 9153.82  17500.74
 9125.79  17457.60
 9141.96  17479.62
 9154.28  17506.98
 9127.10  17452.00
 9128.60  17462.26
 9145.30  17483.68
 9139.84  17486.16
 9136.68  17470.83
 9153.39  17504.56
 9134.31  17469.54
 9128.88  17456.21
 9123.68  17449.83
 9137.69  17474.02
 9142.77  17487.89
 9128.85  17454.61
 9147.92  17496.84
 9130.73  17461.50
 9121.68  17445.24
 9156.11  17513.96
 9131.99  17461.21
 9153.85  17510.12
 9128.98  17454.15
 9149.27  17497.69
 9146.00  17492.25
 9159.07  17515.98
 9136.86  17469.01
 9142.44  17491.62
 9148.14  17493.98
 9114.85  17430.04
 9142.48  17487.39
 9147.47  17491.24
 9151.47  17503.42
 9154.08  17502.13
 9156.71  17514.57
 9134.41  17467.88
 9136.60  17470.12
 9128.45  17464.87
 9153.44  17501.94
 9148.38  17496.70
 9143.10  17488.12
 9145.59  17489.40
 9139.65  17480.31
 9140.36  17476.60
 9157.52  17513.25
 9140.01  17478.47
 9161.98  17521.42
 9151.09  17502.16
 9167.39  17531.53
 9142.56  17485.02
 9122.51  17449.54
 9126.23  17449.95
 9137.84  17476.31
 9146.13  17488.97
 9140.34  17481.50
 9134.29  17467.02
 9161.88  17525.80
 9156.07  17512.04
 9159.31  17513.68
 9150.70  17502.23
 9159.33  17516.50
 9148.12  17492.05
 9159.56  17519.82
 9145.35  17487.10
 9140.35  17480.29
 9150.69  17496.59
 9175.84  17549.47
 9136.64  17474.09
 9156.74  17510.75
 9139.89  17482.16
 9156.97  17510.87
 9147.04  17495.09
 9148.63  17495.32
 9184.59  17561.35
 9162.70  17522.36
 9162.12  17522.89
 9161.63  17525.11
 9144.91  17490.29
 9123.62  17450.96
 9145.30  17484.73
 9151.19  17504.22
 9131.83  17464.57
 9143.75  17480.48
 9153.85  17506.31
 9162.35  17526.07
 9181.86  17557.79
 9143.36  17485.46
 9153.45  17503.30
 9159.85  17522.88
 9153.15  17505.57
 9162.53  17519.51
 9179.22  17550.47
 9134.81  17472.97
 9148.32  17493.91
 9153.76  17505.50
 9150.23  17498.21
 9128.08  17462.18
 9158.92  17515.90
 9148.04  17498.19
 9164.59  17526.86
 9167.85  17530.75
 9162.34  17523.09
 9153.63  17504.16
 9167.76  17533.51
 9127.10  17456.48
 9181.21  17555.42
 9145.18  17490.01
 9153.97  17510.38
 9139.79  17478.30
 9159.90  17515.32
 9151.54  17500.31
 9159.60  17517.42
 9150.71  17499.24
 9151.09  17504.02
 9156.51  17511.79
 9164.51  17526.50
 9160.25  17519.33
 9156.64  17510.21
 9150.88  17503.89
 9156.44  17508.63
 9159.84  17518.44
 9162.16  17518.53
 9184.54  17565.57
 9167.91  17535.21
 9145.12  17489.80
 9161.46  17523.08
 9178.94  17551.96
 9131.89  17469.19
 9159.97  17512.82
 9145.90  17492.33
 9170.94  17535.99
 9134.88  17468.30
 9159.99  17517.71
 9153.13  17505.62
 9147.61  17497.73
 9164.82  17527.27
 9150.41  17500.49
 9154.82  17510.73
 9178.99  17553.42
 9159.49  17516.30
 9134.62  17466.50
 9137.31  17473.24
 9146.69  17494.74
 9131.29  17462.93
 9156.48  17513.75
 9159.50  17518.74
 9134.20  17465.69
 9120.08  17442.31
 9154.52  17504.86
 9157.46  17509.81
 9140.10  17481.24
 9148.62  17495.74
 9145.39  17488.02
 9144.99  17496.08
 9170.45  17536.69
 9147.84  17495.78
 9175.62  17544.73
 9148.95  17499.85
 9159.06  17512.90
 9135.82  17469.40
 9153.94  17510.17
 9165.13  17527.12
 9139.31  17480.34
 9142.76  17486.06
 9140.85  17480.19
 9153.59  17507.95
 9200.96  17596.86
 9145.68  17487.53
 9154.64  17509.33
 9151.22  17497.79
 9154.52  17507.35
 9159.24  17516.22
 9161.70  17517.21
 9150.88  17502.09
 9159.25  17518.91
 9147.47  17494.11
 9148.62  17495.93
 9162.52  17526.78
 9162.60  17521.69
 9145.92  17489.41
 9176.31  17545.05
 9145.21  17493.01
 9158.92  17517.30
 9142.39  17486.61
 9156.09  17507.93
 9158.67  17516.58
 9164.84  17530.86
 9153.46  17503.13
 9160.34  17513.82
 9162.53  17526.42
 9156.45  17510.09
 9164.60  17521.84
 9153.63  17506.60
 9175.53  17547.99
 9178.37  17558.21
 9166.88  17531.13
 9129.00  17460.53
 9178.56  17546.65
 9154.67  17510.99
 9167.80  17528.12
 9145.16  17488.59
 9153.57  17507.88
 9156.13  17516.33
 9172.71  17539.31
 9148.05  17492.43
 9137.29  17479.30
 9145.32  17490.05
 9154.26  17505.13
 9117.93  17433.91
 9145.89  17492.17
 9156.32  17508.48
 9153.40  17510.50
 9147.59  17494.25
 9144.56  17489.05
 9159.50  17516.26
 9145.25  17486.24
 9156.93  17513.45
 9134.89  17468.74
 9159.29  17513.30
 9152.37  17508.87
 9164.42  17521.67
 9151.17  17505.78
 9150.19  17498.97
 9147.92  17494.62
 9144.85  17493.74
 9153.42  17502.53
 9165.07  17526.84
 9157.53  17515.62
 9142.95  17483.93
 9162.35  17516.89
 9145.21  17492.71
 9148.17  17497.82
 9145.12  17486.98
 9167.61  17537.64
 9156.44  17506.58
 9140.43  17480.88
 9148.86  17492.46
 9142.94  17487.41
 9153.89  17504.07
 9161.84  17523.06
 9150.49  17497.82
 9139.24  17484.50
 9145.76  17488.94
 9175.48  17546.21
 9145.24  17494.06
 9184.57  17559.26
 9145.54  17493.45
 9157.35  17508.85
 9165.00  17529.48
 9139.63  17476.82
 9103.19  17409.85
 9150.89  17503.63
 9142.46  17486.55
 9157.08  17510.24
 9100.59  17403.96
 9159.15  17517.70
 9179.51  17553.48
 9186.95  17567.12
 9164.97  17524.23
 9192.30  17581.77
 9170.10  17538.07
 9195.14  17589.92
 9178.31  17554.30
 9196.30  17586.25
 9192.75  17577.26
 9195.49  17591.61
 9209.81  17610.96
 9201.65  17594.26
 9222.48  17637.81
 9186.63  17567.95
 9175.77  17550.35
 9191.74  17580.04
 9198.30  17587.71
 9186.59  17572.52
 9209.49  17609.04
 9181.72  17561.07
 9208.10  17603.42
 9181.55  17559.13
 9189.69  17573.86
 9175.81  17552.02
 9186.82  17566.33
 9153.62  17506.84
 9167.64  17537.48
 9181.45  17557.41
 9206.96  17603.70
 9184.80  17568.82
 9184.94  17559.83
 9183.92  17567.41
 9183.89  17562.63
 9197.92  17591.32
 9181.09  17558.43
 9162.07  17526.13
 9176.18  17548.38
 9173.35  17540.79
 9209.80  17611.87
 9212.51  17614.26
 9165.71  17529.11
 9175.66  17548.81
 9191.52  17583.10
 9212.04  17618.27
 9181.11  17555.01
 9181.03  17559.61
 9174.47  17549.59
 9165.25  17525.28
 9192.87  17578.33
 9165.12  17528.43
 9154.08  17509.43
 9156.68  17508.69
 9164.46  17526.85
 9164.98  17529.41
 9170.59  17538.47
 9173.05  17545.98
 9162.25  17521.50
 9200.62  17591.72
 9162.32  17521.92
 9170.73  17541.19
 9195.94  17585.80
 9187.04  17569.16
 9171.97  17539.38
 9145.94  17490.81
 9162.26  17523.80
 9145.71  17491.94
 9150.81  17502.18
 9187.18  17570.83
 9168.06  17530.29
 9170.45  17535.13
 9181.19  17562.67
 9184.15  17560.70
 9158.86  17517.73
 9167.23  17530.58
 9170.53  17543.94
 9162.06  17520.19
 9195.52  17583.22
 9153.34  17505.45
 9187.60  17569.38
 9178.57  17549.87
 9184.73  17566.11
 9197.94  17589.68
 9186.36  17574.00
 9156.39  17509.03
 9156.88  17516.23
 9176.03  17545.19
 9187.67  17574.29
 9192.43  17574.39
 9176.47  17549.70
 9187.11  17567.35
 9189.86  17577.32
 9209.72  17617.52
 9212.06  17617.43
 9161.48  17520.31
 9184.69  17563.65
 9156.58  17509.59
 9175.99  17548.46
 9173.87  17546.65
 9156.95  17506.91
 9184.31  17568.16
 9194.96  17580.78
 9181.29  17559.67
 9179.98  17561.39
 9137.51  17477.64
 9158.67  17514.23
 9195.19  17584.71
 9163.12  17521.51
 9148.27  17488.97
 9186.89  17570.22
 9165.30  17531.03
 9174.99  17548.33
 9164.27  17527.39
 9133.86  17468.77
 9186.63  17567.25
 9156.73  17512.75
 9165.42  17525.97
 9199.10  17592.74
 9162.42  17520.13
 9181.84  17557.51
 9181.21  17558.58
 9186.81  17570.11
 9200.59  17601.10
 9164.33  17523.29
 9176.02  17552.65
 9170.69  17538.46
 9185.01  17560.98
 9182.01  17558.96
 9188.64  17573.83
 9143.10  17483.65
 9153.90  17505.49
 9156.68  17515.03
 9203.37  17597.17
 9186.41  17567.84
 9176.51  17552.85
 9173.08  17543.98
 9159.82  17517.15
 9146.50  17490.95
 9179.35  17553.56
 9175.78  17544.97
 9159.57  17521.52
 9147.82  17491.91
 9178.79  17554.13
 9156.45  17515.99
 9164.35  17526.50
 9181.79  17560.80
 9161.67  17519.90
 9132.33  17463.69
 9172.33  17540.10
 9167.16  17528.07
 9170.97  17539.43
 9161.09  17525.02
 9190.55  17576.07
 9161.83  17523.24
 9139.79  17474.47
 9179.32  17554.49
 9179.20  17555.17
 9185.09  17567.83
 9156.56  17508.97
 9172.20  17539.12
 9159.49  17520.72
 9169.87  17537.83
 9153.86  17505.29
 9175.81  17547.25
 9164.58  17528.34
 9176.72  17552.24
 9168.53  17531.70
 9151.52  17497.88
 9183.52  17567.86
 9150.39  17497.52
 9142.78  17489.11
 9145.27  17490.01
 9172.79  17541.45
 9170.92  17540.93
 9165.29  17523.63
 9157.59  17514.57
 9182.27  17558.43
 9184.55  17563.29
 9192.63  17580.10
 9183.71  17563.62
 9164.46  17529.76
 9175.58  17550.08
 9153.98  17503.50
 9189.47  17574.36
 9182.12  17562.87
 9168.61  17529.84
 9186.46  17566.26
 9159.20  17518.29
 9170.64  17542.63
 9172.16  17537.49
 9167.46  17533.24
 9150.19  17502.52
 9184.40  17564.45
 9165.17  17531.00
 9159.34  17511.00
 9185.66  17567.02
 9162.38  17517.91
 9162.30  17524.00
 9159.33  17516.64
 9175.72  17554.57
 9177.86  17548.97
 9184.35  17566.91
 9156.42  17514.72
 9181.05  17556.94
 9187.71  17569.57
 9146.52  17488.90
 9167.73  17531.79
 9170.39  17539.86
 9167.57  17534.23
 9189.64  17570.65
 9175.77  17553.97
 9164.69  17528.82
 9184.07  17559.34
 9171.53  17537.44
 9176.48  17549.64
 9187.05  17564.70
 9156.40  17512.92
 9185.09  17568.61
 9183.98  17560.40
 9172.71  17547.41
 9181.85  17558.56
 9159.06  17518.41
 9212.87  17616.78
 9181.34  17559.58
 9159.91  17516.44
 9189.48  17568.70
 9200.61  17596.73
 9150.86  17504.53
 9189.49  17574.59
 9181.44  17560.20
 9167.34  17531.87
 9156.35  17514.21
 9173.36  17541.59
 9167.68  17526.87
 9140.50  17484.75
 9189.85  17570.17
 9153.86  17506.17
 9167.74  17531.92
 9179.03  17559.46
 9184.07  17563.26
 9153.78  17507.80
 9159.44  17516.99
 9165.22  17529.09
 9171.07  17537.12
 9176.19  17545.31
 9176.64  17552.22
 9150.39  17495.08
 9158.82  17516.81
 9156.37  17517.00
 9170.20  17535.03
 9180.93  17562.90
 9195.20  17581.48
 9173.50  17541.28
 9223.74  17640.86
 9276.13  17737.29
 9146.20  17493.25
 9111.83  17426.88
 9197.59  17585.13
 9155.72  17514.95
 9153.31  17506.13
 9170.23  17537.86
 9165.27  17527.22
 9168.21  17529.25
 9165.18  17527.57
 9168.08  17532.36
 9175.62  17550.32
 9136.84  17471.90
 9153.49  17507.66
 9151.07  17503.45
 9162.24  17523.69
 9173.01  17541.41
 9156.22  17513.20
 9146.42  17490.89
 9192.62  17575.30
 9173.61  17546.42
 9170.28  17538.86
 9183.06  17558.44
 9178.81  17555.38
 9176.05  17552.30
 9164.57  17528.07
 9170.94  17537.00
 9159.80  17512.52
 9159.56  17517.02
 9159.53  17518.21
 9181.88  17559.18
 9149.54  17499.53
 9172.95  17545.93
 9181.16  17557.93
 9181.23  17561.91
 9181.27  17554.77
 9167.50  17533.00
 9156.93  17514.91
 9170.93  17533.52
 9162.33  17523.71
 9162.28  17524.23
 9178.83  17552.49
 9207.93  17611.35
 9170.48  17536.85
 9172.57  17543.32
 9134.33  17471.00
 9138.23  17471.53
 9171.19  17538.39
 9187.09  17572.78
 9156.09  17510.14
 9156.54  17506.51
 9162.08  17523.77
 9189.10  17576.91
 9150.43  17500.93
 9156.10  17507.99
 9148.05  17499.74
 9179.96  17552.32
 9157.17  17513.80
 9170.83  17535.70
 9150.61  17500.93
 9170.69  17540.64
 9161.89  17519.84
 9178.46  17552.07
 9164.70  17533.34
 9168.74  17533.31
 9160.56  17516.94
 9157.07  17508.61
 9170.97  17540.38
 9187.52  17565.90
 9192.21  17576.91
 9167.72  17535.15
 9161.66  17526.01
 9172.90  17539.73
 9167.29  17536.11
 9167.51  17534.67
 9167.85  17529.59
 9173.61  17545.65
 9156.32  17509.20
 9181.99  17556.97
 9164.95  17530.93
 9164.65  17524.28
 9170.27  17538.50
 9178.34  17557.41
 9157.39  17510.51
 9145.91  17493.74
 9179.21  17551.12
 9201.13  17593.47
 9185.04  17564.27
 9189.91  17578.21
 9178.45  17552.67
 9156.54  17512.69
 9181.60  17558.53
