Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda             346.12      7585.61        21.02   17522617      48556
vda             346.30      7589.87        20.99   17555285      48560
vda             346.46      7593.69        20.97   17586909      48576
vda             346.59      7596.51        20.95   17616313      48580
vda             346.78      7601.29        20.93   17650277      48596
vda             346.99      7606.74        20.90   17685833      48596
vda             347.20      7611.58        20.88   17719989      48612
vda             347.32      7614.91        20.85   17750585      48612
vda             347.56      7620.69        20.84   17787005      48648
vda             347.74      7625.51        20.82   17821193      48648
vda             347.90      7629.16        20.80   17852625      48664
vda             348.08      7633.37        20.77   17885433      48664
vda             348.25      7637.15        20.75   17917289      48680
vda             348.41      7641.30        20.72   17950021      48684
vda             348.59      7645.64        20.71   17983165      48700
vda             348.77      7649.87        20.69   18016137      48716
vda             349.01      7655.98        20.67   18053577      48732
vda             349.18      7660.75        20.64   18087869      48732
vda             349.33      7664.96        20.61   18120873      48732
vda             349.51      7669.48        20.59   18154877      48748
vda             349.70      7674.08        20.58   18188881      48768
vda             349.88      7678.55        20.55   18222585      48768
vda             350.06      7682.69        20.53   18255465      48784
vda             350.23      7687.19        20.50   18289285      48784
vda             350.41      7691.49        20.49   18322669      48800
vda             350.63      7696.78        20.46   18358445      48804
vda             350.81      7700.84        20.44   18391297      48820
vda             350.98      7705.21        20.42   18424861      48824
vda             351.19      7710.34        20.39   18460321      48824
vda             351.41      7716.12        20.37   18497389      48840
vda             351.55      7719.74        20.35   18529305      48856
vda             351.75      7725.12        20.33   18565401      48856
vda             351.95      7730.03        20.31   18600457      48860
vda             352.06      7733.12        20.29   18631097      48876
vda             352.22      7737.49        20.27   18664917      48892
vda             352.41      7742.48        20.24   18700261      48892
vda             352.55      7745.66        20.22   18731257      48908
vda             352.75      7750.32        20.20   18765845      48912
vda             352.97      7755.79        20.18   18802449      48924
vda             353.13      7759.72        20.16   18835253      48936
vda             353.30      7763.90        20.14   18868753      48936
vda             353.49      7768.28        20.12   18903321      48964
vda             353.66      7772.71        20.10   18937513      48964
vda             353.84      7777.92        20.08   18974713      48980
vda             354.07      7783.70        20.07   19012225      49016
vda             354.26      7788.31        20.04   19046937      49016
vda             354.45      7792.67        20.02   19080985      49028
vda             354.59      7795.86        20.00   19112261      49032
vda             354.75      7799.95        19.98   19145769      49044
vda             354.94      7804.68        19.96   19180853      49056
vda             354.91      7804.26        19.94   19203317      49076
vda             355.13      7809.31        19.93   19239249      49108
vda             355.35      7814.74        19.91   19276061      49120
vda             355.48      7818.46        19.89   19308777      49124
vda             355.73      7824.11        19.87   19346297      49136
vda             355.94      7829.09        19.85   19382169      49144
vda             356.13      7833.68        19.83   19417017      49156
vda             356.29      7837.71        19.81   19450601      49160
vda             356.46      7841.66        19.79   19484013      49172
vda             356.65      7846.50        19.77   19519649      49176
vda             356.86      7852.17        19.75   19557325      49192
vda             357.09      7858.31        19.73   19596265      49196
vda             357.25      7862.04        19.71   19629221      49212
vda             357.46      7867.49        19.69   19666525      49216
vda             357.62      7871.88        19.67   19701113      49232
vda             357.81      7876.57        19.65   19736569      49232
vda             357.98      7880.94        19.63   19771229      49248
vda             358.20      7886.43        19.61   19808745      49252
vda             358.43      7892.41        19.59   19847517      49268
vda             358.64      7897.72        19.57   19884649      49268
vda             358.76      7900.77        19.55   19916029      49284
vda             359.03      7907.01        19.53   19955541      49284
vda             359.25      7912.49        19.51   19993201      49304
vda             359.43      7916.65        19.49   20027469      49304
vda             359.57      7920.35        19.47   20060665      49320
vda             359.78      7925.38        19.45   20097245      49324
vda             359.95      7929.65        19.44   20131953      49348
vda             360.18      7935.34        19.42   20170277      49352
vda             360.38      7940.13        19.40   20206293      49368
vda             360.56      7944.50        19.38   20241313      49368
vda             360.76      7949.54        19.36   20278073      49384
vda             360.96      7954.77        19.34   20315369      49384
vda             361.12      7958.99        19.32   20350113      49400
vda             361.29      7963.12        19.30   20384633      49404
vda             361.46      7967.27        19.28   20419229      49420
vda             361.66      7971.75        19.26   20454713      49420
vda             361.88      7977.20        19.25   20492709      49456
vda             362.08      7982.05        19.24   20529101      49488
vda             362.25      7986.33        19.23   20564173      49516
vda             362.43      7991.31        19.21   20601041      49524
vda             362.58      7995.19        19.20   20635105      49556
vda             362.80      8000.45        19.19   20672765      49584
vda             362.99      8005.12        19.17   20708845      49596
vda             363.21      8010.83        19.15   20747737      49604
vda             363.38      8014.96        19.14   20782557      49628
vda             363.63      8020.94        19.12   20822205      49628
vda             363.88      8026.52        19.10   20860837      49644
vda             363.98      8029.27        19.08   20892089      49644
vda             364.05      8031.27        19.06   20921445      49660
vda             364.27      8036.31        19.04   20958765      49660
vda             364.47      8041.06        19.03   20995361      49676
vda             364.69      8046.69        19.00   21034197      49676
vda             364.94      8052.42        18.99   21073425      49692
vda             365.13      8057.14        18.97   21110041      49700
vda             365.35      8062.18        18.95   21147417      49716
vda             365.54      8066.92        18.94   21184129      49728
vda             365.73      8071.36        18.92   21220093      49744
vda             365.98      8077.15        18.90   21259541      49744
vda             366.19      8082.43        18.88   21297781      49760
vda             366.36      8086.36        18.86   21332473      49760
vda             366.62      8092.65        18.85   21373333      49780
vda             366.89      8099.15        18.83   21414885      49780
vda             367.10      8104.24        18.81   21452725      49796
vda             367.25      8107.79        18.79   21486441      49796
vda             367.46      8113.03        18.77   21524769      49800
vda             367.67      8118.09        18.76   21562633      49820
vda             367.89      8123.49        18.74   21601337      49836
vda             368.13      8129.18        18.72   21640933      49844
vda             368.31      8133.64        18.70   21677201      49844
vda             368.52      8138.63        18.69   21715013      49860
vda             368.67      8142.60        18.67   21750097      49860
vda             368.91      8148.44        18.65   21790137      49876
vda             369.07      8152.60        18.63   21825825      49888
vda             369.27      8157.25        18.62   21862813      49892
vda             369.51      8162.70        18.60   21901989      49896
vda             369.72      8167.75        18.58   21941605      49912
vda             369.95      8173.04        18.57   21980401      49928
vda             370.18      8178.38        18.55   22019309      49932
vda             370.39      8183.32        18.53   22057249      49944
vda             370.59      8188.33        18.51   22095309      49956
vda             370.89      8195.33        18.49   22138853      49956
vda             371.10      8200.64        18.48   22177985      49984
vda             371.34      8206.25        18.46   22217841      49984
vda             371.59      8212.35        18.45   22259341      50000
vda             371.79      8217.38        18.43   22297601      50012
vda             372.03      8222.97        18.42   22338365      50028
vda             372.31      8229.50        18.40   22380865      50044
vda             372.49      8233.71        18.38   22417029      50048
vda             372.69      8238.10        18.37   22453753      50064
vda             372.88      8243.10        18.35   22492213      50068
vda             373.12      8248.22        18.34   22530989      50084
vda             373.31      8252.96        18.32   22568789      50088
vda             373.51      8258.13        18.30   22607709      50104
vda             373.78      8264.52        18.28   22650077      50104
vda             374.00      8269.87        18.27   22689641      50120
vda             374.23      8275.41        18.25   22729733      50120
vda             374.45      8280.52        18.23   22768693      50136
vda             374.71      8286.97        18.21   22811381      50136
vda             374.91      8291.27        18.21   22848181      50172
vda             375.13      8296.79        18.19   22888273      50184
vda             375.37      8302.17        18.18   22928097      50200
vda             375.59      8307.31        18.16   22967297      50204
vda             375.82      8312.66        18.15   23007121      50220
vda             375.99      8316.82        18.13   23043665      50224
vda             376.20      8322.07        18.11   23083269      50240
vda             376.42      8327.36        18.09   23123001      50240
vda             376.68      8333.66        18.08   23165581      50256
vda             376.92      8339.85        18.06   23207889      50256
vda             377.16      8345.14        18.05   23247717      50272
vda             377.37      8350.40        18.03   23287517      50272
vda             377.64      8356.39        18.01   23329293      50292
vda             377.80      8360.39        18.00   23365621      50292
vda             377.95      8363.82        17.98   23400369      50308
vda             378.19      8369.67        17.96   23441949      50312
vda             378.43      8375.37        17.95   23483121      50328
vda             378.64      8380.70        17.93   23523289      50336
vda             378.88      8386.35        17.92   23564385      50364
vda             379.09      8391.11        17.91   23602933      50364
vda             379.34      8397.09        17.89   23645017      50380
vda             379.53      8401.33        17.87   23682253      50380
vda             379.77      8406.74        17.86   23722821      50396
vda             380.02      8413.13        17.84   23766173      50396
vda             380.23      8417.79        17.83   23804677      50416
vda             380.51      8424.58        17.81   23849153      50424
vda             380.69      8429.19        17.80   23887557      50448
vda             380.95      8435.51        17.78   23930865      50448
vda             381.23      8441.83        17.79   23974209      50508
vda             381.44      8446.72        17.77   24013529      50512
vda             381.71      8453.08        17.76   24057473      50544
vda             381.93      8458.47        17.74   24098177      50544
vda             382.14      8463.26        17.73   24138393      50560
vda             382.44      8469.91        17.71   24182877      50576
vda             382.64      8474.86        17.70   24222497      50576
vda             382.91      8481.08        17.68   24265809      50592
vda             383.20      8487.36        17.67   24309237      50596
vda             383.43      8492.69        17.65   24350077      50612
vda             383.68      8498.09        17.68   24391141      50732
vda             383.94      8503.80        17.68   24433105      50808
vda             384.14      8508.44        17.68   24472073      50852
vda             384.40      8514.74        17.68   24515797      50900
vda             384.67      8520.60        17.66   24558257      50904
vda             384.84      8524.81        17.65   24596049      50916
vda             385.11      8530.85        17.63   24639141      50920
vda             385.38      8536.85        17.62   24682165      50932
vda             385.60      8541.91        17.60   24722425      50936
vda             385.82      8546.91        17.59   24762613      50952
vda             386.06      8552.26        17.57   24803865      50956
vda             386.30      8557.68        17.56   24845341      50972
vda             386.54      8562.96        17.54   24886441      50976
vda             386.81      8568.99        17.53   24929665      50992
vda             387.03      8573.89        17.51   24969753      50992
vda             387.24      8578.87        17.50   25010077      51020
vda             387.50      8585.04        17.48   25053905      51020
vda             387.74      8590.39        17.47   25095289      51036
vda             387.95      8595.50        17.45   25136073      51036
vda             388.21      8601.41        17.44   25179245      51052
vda             388.54      8608.44        17.42   25225741      51052
vda             388.66      8611.32        17.41   25260113      51068
vda             388.84      8615.75        17.40   25298957      51080
vda             389.05      8620.50        17.39   25338845      51108
vda             389.28      8625.78        17.37   25380333      51108
vda             389.55      8632.20        17.36   25425197      51124
vda             389.80      8637.96        17.34   25468165      51124
vda             390.03      8643.13        17.33   25509433      51156
vda             390.31      8649.34        17.32   25553781      51160
vda             390.53      8654.25        17.31   25594237      51192
vda             390.85      8661.49        17.29   25641721      51192
vda             391.10      8667.35        17.28   25685165      51208
vda             391.34      8672.73        17.26   25727129      51208
vda             391.55      8677.02        17.25   25765981      51224
vda             391.87      8684.36        17.24   25813925      51232
vda             392.08      8689.30        17.22   25854745      51248
vda             392.33      8694.72        17.21   25897053      51248
vda             392.59      8700.20        17.19   25939485      51264
vda             392.77      8704.27        17.18   25977793      51264
vda             393.06      8710.54        17.17   26022725      51284
vda             393.34      8716.99        17.15   26068241      51284
vda             393.54      8721.52        17.14   26107969      51300
vda             393.78      8726.83        17.12   26150133      51300
vda             394.04      8732.62        17.11   26193741      51316
vda             394.24      8737.39        17.09   26234369      51316
vda             394.51      8743.53        17.08   26279125      51332
vda             394.71      8748.04        17.06   26318917      51340
vda             394.95      8753.07        17.05   26360405      51356
vda             395.20      8758.49        17.04   26403073      51356
vda             395.45      8764.27        17.02   26446893      51372
vda             395.64      8768.91        17.01   26487189      51372
vda             395.95      8776.06        17.00   26535221      51392
vda             396.20      8781.04        16.98   26576689      51392
vda             396.44      8786.70        16.97   26620269      51408
vda             396.71      8792.73        16.95   26664925      51408
vda             396.97      8798.85        16.94   26709953      51424
vda             397.22      8804.49        16.92   26753505      51424
vda             397.45      8810.18        16.91   26797293      51440
vda             397.69      8815.61        16.90   26840345      51448
vda             397.91      8820.41        16.89   26881517      51464
vda             398.19      8826.69        16.87   26927129      51464
vda             398.46      8832.41        16.86   26971165      51480
vda             398.73      8838.47        16.84   27016285      51480
vda             399.03      8845.13        16.84   27063257      51516
vda             399.27      8850.47        16.82   27106241      51516
vda             399.48      8855.06        16.81   27146969      51544
vda             399.58      8857.56        16.80   27181293      51544
vda             399.84      8863.52        16.79   27226249      51560
vda             400.12      8869.33        16.77   27270793      51560
vda             400.32      8874.02        16.76   27311833      51576
vda             400.55      8879.17        16.75   27354405      51588
vda             400.83      8885.05        16.74   27399281      51624
vda             401.04      8890.12        16.72   27441681      51624
vda             401.27      8895.33        16.71   27484521      51640
vda             401.53      8900.87        16.70   27528445      51640
vda             401.82      8907.56        16.70   27575845      51684
vda             402.08      8913.29        16.68   27620421      51684
vda             402.34      8919.40        16.67   27666205      51700
vda             402.66      8926.40        16.65   27714789      51700
vda             402.91      8931.80        16.64   27758417      51716
vda             403.22      8938.65        16.62   27806517      51716
vda             403.47      8943.98        16.62   27850029      51756
vda             403.77      8950.49        16.61   27897241      51756
vda             403.98      8955.28        16.59   27939125      51772
vda             404.24      8961.02        16.58   27983925      51772
vda             404.48      8966.04        16.57   28026573      51788
vda             404.72      8971.39        16.55   28070305      51792
vda             404.99      8977.51        16.54   28116473      51812
vda             405.23      8982.78        16.53   28162009      51824
vda             405.47      8988.17        16.53   28205953      51860
vda             405.76      8994.32        16.51   28252329      51860
vda             405.98      8999.17        16.50   28294573      51876
vda             406.19      9003.48        16.48   28335225      51876
vda             406.46      9009.34        16.48   28380761      51900
vda             406.70      9014.61        16.46   28424509      51900
vda             406.84      9018.00        16.45   28462349      51912
vda             407.11      9023.97        16.43   28508249      51916
vda             407.34      9028.97        16.42   28551229      51932
vda             407.60      9034.89        16.41   28597153      51936
vda             407.79      9038.85        16.40   28636809      51952
vda             408.05      9045.00        16.39   28683489      51960
vda             408.31      9050.60        16.37   28728513      51976
vda             408.60      9057.13        16.36   28776393      51976
vda             408.84      9062.31        16.35   28820145      51992
vda             409.06      9067.24        16.33   28863097      51992
vda             409.28      9072.23        16.33   28906301      52016
vda             409.58      9079.00        16.31   28955209      52016
vda             409.78      9083.28        16.30   28996113      52032
vda             409.99      9088.30        16.28   29039473      52032
vda             410.27      9094.01        16.27   29085093      52048
vda             410.53      9100.27        16.26   29132421      52056
vda             410.77      9105.46        16.25   29176441      52084
vda             411.01      9110.85        16.24   29221129      52100
vda             411.19      9114.67        16.23   29260825      52112
vda             411.43      9120.06        16.22   29305493      52116
vda             411.70      9126.04        16.21   29352185      52132
vda             411.87      9129.94        16.19   29392213      52132
vda             412.13      9135.12        16.19   29436361      52156
vda             412.40      9141.09        16.17   29483017      52156
vda             412.62      9145.78        16.16   29525685      52172
vda             412.85      9150.60        16.15   29568785      52172
vda             413.12      9156.32        16.14   29614825      52188
vda             413.39      9162.21        16.12   29661377      52192
vda             413.66      9168.34        16.11   29708801      52208
vda             413.90      9173.59        16.10   29753449      52212
vda             414.07      9177.29        16.09   29793077      52228
vda             414.33      9182.73        16.07   29838265      52228
vda             414.57      9188.44        16.06   29884497      52244
vda             414.80      9193.49        16.05   29928569      52244
vda             414.99      9197.65        16.04   29969801      52268
vda             415.20      9202.21        16.03   30012261      52268
vda             415.43      9207.09        16.02   30055901      52284
vda             415.66      9211.94        16.00   30099377      52284
vda             415.88      9216.88        15.99   30143241      52300
vda             416.13      9222.49        15.98   30189277      52304
vda             416.34      9227.10        15.97   30232129      52320
vda             416.57      9232.35        15.96   30277017      52324
vda             416.77      9236.86        15.95   30319625      52340
vda             416.99      9241.61        15.93   30363037      52340
vda             417.23      9246.64        15.92   30407397      52360
vda             417.44      9250.96        15.91   30449345      52360
vda             417.64      9255.13        15.90   30490941      52384
vda             417.87      9260.25        15.89   30535661      52384
vda             418.10      9265.13        15.88   30579553      52412
vda             418.17      9266.55        15.87   30612137      52412
vda             418.37      9271.03        15.86   30654833      52448
vda             418.60      9276.07        15.85   30699325      52448
vda             418.80      9280.68        15.84   30742529      52464
vda             419.02      9285.56        15.83   30786633      52480
vda             419.26      9290.79        15.82   30831945      52496
vda             419.44      9295.32        15.80   30874881      52496
vda             419.60      9299.03        15.80   30915169      52512
vda             419.86      9304.88        15.78   30962633      52520
vda             420.08      9309.65        15.77   31006521      52536
vda             420.32      9315.08        15.76   31052673      52536
vda             420.55      9320.42        15.75   31098421      52556
vda             420.75      9324.91        15.74   31141473      52556
vda             420.95      9328.81        15.72   31182561      52556
vda             421.11      9331.79        15.71   31221937      52572
vda             421.32      9336.69        15.70   31266417      52572
vda             421.57      9342.17        15.69   31313821      52592
vda             421.79      9346.86        15.68   31357697      52604
vda             421.99      9351.07        15.67   31399853      52608
vda             422.22      9356.26        15.66   31445449      52624
vda             422.40      9359.81        15.65   31485557      52632
vda             422.65      9365.23        15.64   31531973      52648
vda             422.85      9369.67        15.62   31575033      52648
vda             423.08      9374.74        15.62   31620341      52668
vda             423.21      9377.48        15.60   31657821      52668
vda             423.43      9381.92        15.59   31701053      52680
vda             423.64      9386.60        15.58   31745117      52684
vda             423.81      9390.21        15.57   31785469      52696
vda             424.06      9395.57        15.56   31831925      52704
vda             424.29      9400.57        15.55   31877137      52716
vda             424.44      9403.77        15.53   31916285      52724
vda             424.67      9408.83        15.52   31961717      52736
vda             424.88      9413.52        15.51   32005961      52744
vda             425.09      9417.87        15.50   32049089      52760
vda             425.16      9419.79        15.49   32084005      52760
vda             425.31      9422.88        15.48   32122865      52780
vda             425.52      9427.40        15.47   32166581      52780
vda             425.77      9432.62        15.46   32212761      52796
vda             425.94      9436.67        15.45   32255005      52796
vda             426.13      9440.53        15.44   32296621      52808
vda             426.35      9445.34        15.43   32341513      52816
vda             426.57      9450.19        15.42   32386573      52828
vda             426.72      9453.47        15.40   32426253      52836
vda             426.95      9458.62        15.40   32472285      52856
vda             427.16      9463.27        15.38   32516753      52856
vda             427.32      9467.07        15.38   32558297      52900
vda             427.51      9471.28        15.37   32601173      52900
vda             427.75      9476.39        15.37   32647317      52952
vda             427.88      9479.46        15.36   32686397      52952
vda             428.12      9484.68        15.35   32732961      52972
vda             428.29      9488.27        15.34   32773909      52984
vda             428.49      9492.30        15.33   32816321      52988
vda             428.68      9496.72        15.33   32860157      53028
vda             428.90      9501.32        15.32   32904677      53044
vda             429.14      9506.53        15.31   32951353      53080
vda             429.27      9509.14        15.30   32989029      53080
vda             429.42      9512.48        15.31   33029145      53156
vda             429.58      9516.05        15.32   33071045      53232
vda             429.73      9519.17        15.33   33110541      53316
vda             429.83      9521.42        15.32   33147029      53316
vda             430.05      9526.21        15.31   33192265      53332
vda             430.25      9530.26        15.29   33235049      53332
vda             430.43      9534.26        15.28   33277709      53344
vda             430.61      9537.96        15.27   33319329      53360
vda             430.85      9543.44        15.27   33367205      53376
vda             431.00      9546.23        15.25   33405685      53380
vda             431.23      9550.94        15.25   33450837      53396
vda             431.43      9555.51        15.23   33495597      53400
vda             431.63      9559.81        15.23   33539433      53416
vda             431.81      9563.32        15.21   33580553      53420
vda             431.96      9566.72        15.21   33621281      53436
vda             432.16      9570.90        15.19   33664689      53436
vda             432.30      9574.11        15.18   33704789      53452
vda             432.51      9578.82        15.17   33750221      53452
vda             432.69      9582.64        15.16   33792497      53468
vda             432.87      9586.73        15.15   33835685      53468
vda             433.03      9590.31        15.14   33877185      53484
vda             433.24      9594.66        15.13   33921449      53492
vda             433.40      9598.17        15.12   33962737      53508
vda             433.55      9601.60        15.11   34003789      53516
vda             433.65      9604.01        15.11   34041121      53544
vda             433.86      9608.53        15.09   34086073      53544
vda             434.01      9611.62        15.09   34125969      53560
vda             434.18      9615.51        15.07   34168705      53560
vda             434.36      9619.12        15.06   34210405      53576
vda             434.50      9622.20        15.05   34250329      53576
vda             434.63      9624.93        15.04   34288993      53576
vda             434.85      9629.64        15.03   34334873      53596
vda             435.01      9632.82        15.02   34375189      53608
vda             435.16      9636.29        15.02   34416605      53628
vda             435.33      9640.25        15.00   34459765      53628
vda             435.50      9644.18        15.00   34502717      53648
vda             435.65      9647.56        14.99   34543861      53660
vda             435.85      9651.90        14.98   34588461      53664
vda             436.04      9656.15        14.97   34632745      53680
vda             436.21      9659.86        14.95   34675125      53680
vda             436.31      9661.71        14.94   34710749      53680
vda             436.42      9664.12        14.93   34748493      53696
vda             436.61      9668.34        14.92   34792765      53696
vda             436.81      9673.00        14.91   34838653      53712
vda             437.00      9677.23        14.90   34882925      53716
vda             437.15      9680.59        14.90   34924165      53736
vda             437.32      9684.47        14.88   34967341      53736
vda             437.45      9687.45        14.88   35007165      53756
vda             437.64      9691.92        14.86   35052461      53756
vda             437.81      9695.65        14.86   35095137      53772
vda             437.93      9698.19        14.84   35133533      53772
vda             438.07      9701.49        14.84   35175265      53788
vda             438.24      9705.40        14.82   35218653      53788
vda             438.45      9710.04        14.81   35265589      53804
vda             438.59      9713.31        14.81   35306729      53836
vda             438.77      9717.12        14.80   35349801      53848
vda             438.93      9720.73        14.79   35392205      53864
vda             439.04      9723.02        14.78   35429797      53872
vda             439.17      9725.65        14.78   35468557      53884
vda             439.30      9728.59        14.77   35508569      53892
vda             439.48      9732.63        14.76   35552633      53908
vda             439.64      9736.09        14.75   35594565      53908
vda             439.77      9738.69        14.73   35633273      53908
vda             439.93      9742.32        14.73   35676377      53924
vda             440.09      9745.69        14.72   35718041      53940
vda             440.25      9749.08        14.71   35759705      53940
vda             440.40      9752.21        14.70   35800557      53956
vda             440.56      9755.63        14.69   35842473      53960
vda             440.71      9758.81        14.68   35883549      53972
vda             440.80      9760.92        14.67   35920585      53980
vda             440.93      9764.17        14.66   35961937      53992
vda             441.11      9768.22        14.65   36006261      54004
vda             441.20      9770.25        14.65   36043037      54028
vda             441.35      9773.39        14.63   36084033      54032
vda             441.49      9776.39        14.63   36124545      54044
vda             441.47      9776.31        14.62   36153657      54048
vda             441.58      9778.65        14.61   36191649      54060
vda             441.74      9781.85        14.60   36232957      54064
vda             441.92      9785.48        14.59   36275837      54084
vda             441.98      9786.87        14.58   36310377      54088
vda             442.14      9790.33        14.57   36352657      54112
vda             442.28      9793.74        14.56   36394829      54116
vda             442.44      9797.31        14.55   36437585      54128
vda             442.57      9800.30        14.54   36478093      54136
vda             442.72      9803.78        14.54   36520553      54152
vda             442.90      9808.03        14.53   36565917      54152
vda             443.00      9810.39        14.52   36604145      54164
vda             443.11      9812.57        14.51   36641817      54168
vda             443.21      9815.10        14.50   36680789      54184
vda             443.39      9818.77        14.49   36724077      54204
vda             443.52      9821.74        14.48   36764741      54208
vda             443.66      9824.68        14.48   36805201      54228
vda             443.80      9827.80        14.46   36848661      54232
vda             443.93      9831.01        14.46   36890189      54256
vda             444.07      9834.15        14.45   36931577      54284
vda             444.21      9837.20        14.44   36972633      54288
vda             444.32      9839.71        14.44   37011673      54304
vda             444.38      9841.24        14.43   37046945      54304
vda             444.52      9844.34        14.42   37088241      54320
vda             444.66      9847.30        14.41   37129061      54320
vda             444.78      9849.82        14.40   37168213      54336
vda             444.88      9851.82        14.39   37205285      54336
vda             444.98      9854.09        14.38   37243537      54340
vda             445.15      9857.74        14.37   37286989      54368
vda             445.27      9860.30        14.36   37326381      54368
vda             445.41      9863.29        14.36   37367289      54388
vda             445.55      9866.66        14.34   37409753      54388
vda             445.70      9869.76        14.34   37451181      54412
vda             445.81      9872.22        14.33   37490245      54412
vda             445.96      9875.47        14.32   37532221      54440
vda             446.05      9877.23        14.31   37568629      54440
vda             446.19      9880.24        14.31   37609821      54456
vda             446.33      9883.61        14.29   37652293      54456
vda             446.44      9886.26        14.29   37692161      54472
vda             446.55      9888.30        14.28   37729593      54480
vda             446.67      9890.97        14.28   37769569      54524
vda             446.81      9894.06        14.27   37811153      54524
vda             446.95      9897.03        14.26   37852181      54544
vda             447.03      9898.60        14.25   37887969      54544
vda             447.17      9901.48        14.24   37928805      54564
vda             447.27      9904.06        14.23   37968401      54564
vda             447.35      9906.16        14.23   38006277      54580
vda             447.41      9907.90        14.22   38042761      54596
vda             447.51      9909.63        14.21   38079233      54596
vda             447.59      9911.42        14.20   38115833      54612
vda             447.70      9913.87        14.19   38155101      54612
vda             447.77      9915.10        14.18   38189681      54616
vda             447.81      9916.05        14.17   38223101      54632
vda             447.91      9918.11        14.16   38260901      54632
vda             448.01      9920.40        14.16   38299601      54652
vda             448.08      9921.76        14.15   38334717      54652
vda             448.19      9924.06        14.14   38373365      54672
vda             448.25      9925.32        14.13   38408105      54672
vda             448.33      9927.09        14.12   38444849      54688
vda             448.38      9928.62        14.11   38480545      54688
vda             448.46      9930.36        14.10   38517197      54704
vda             448.50      9931.54        14.09   38551545      54704
vda             448.53      9931.88        14.09   38582777      54724
vda             448.63      9934.16        14.08   38621437      54724
vda             448.69      9935.30        14.07   38655749      54740
vda             448.73      9936.28        14.06   38689505      54740
vda             448.81      9937.95        14.05   38725813      54760
vda             448.86      9938.96        14.04   38759649      54760
vda             448.92      9940.34        14.04   38794969      54780
vda             448.97      9941.33        14.03   38828637      54780
vda             449.01      9942.19        14.02   38861925      54796
vda             449.03      9942.72        14.01   38893945      54796
vda             449.05      9943.20        14.00   38925637      54812
vda             449.08      9943.81        14.00   38957961      54832
vda             449.12      9944.91        13.98   38992193      54832
vda             449.14      9945.10        13.98   39022777      54844
vda             449.17      9945.93        13.97   39055985      54848
vda             449.19      9946.60        13.96   39088545      54864
vda             449.23      9947.81        13.95   39123157      54876
vda             449.23      9947.54        13.95   39152021      54904
vda             449.24      9947.83        13.94   39183101      54904
vda             449.25      9948.12        13.93   39214081      54920
vda             449.27      9948.38        13.92   39245049      54920
vda             449.29      9948.70        13.92   39276269      54936
vda             449.30      9949.02        13.90   39307373      54936
vda             449.30      9949.42        13.90   39338917      54956
vda             449.30      9949.23        13.89   39368093      54956
vda             449.29      9949.20        13.88   39397921      54972
vda             449.30      9949.43        13.87   39428709      54984
vda             449.30      9949.45        13.87   39458737      55000
vda             449.29      9949.34        13.86   39488129      55008
vda             449.30      9949.53        13.85   39518841      55024
vda             449.29      9949.03        13.84   39546813      55024
vda             449.29      9949.03        13.84   39576637      55040
vda             449.27      9949.02        13.83   39606533      55040
vda             449.25      9948.60        13.82   39634837      55056
vda             449.27      9948.82        13.81   39665557      55064
vda             449.24      9948.47        13.81   39694109      55092
vda             449.24      9948.39        13.80   39723625      55092
vda             449.23      9948.06        13.79   39752245      55108
vda             449.20      9947.24        13.78   39778925      55124
vda             449.18      9946.95        13.78   39807593      55140
vda             449.14      9946.36        13.77   39835177      55144
vda             449.10      9945.37        13.76   39861161      55160
vda             449.05      9944.20        13.75   39886285      55160
vda             449.01      9943.36        13.75   39912829      55176
vda             448.99      9942.71        13.74   39940073      55176
vda             448.94      9941.62        13.73   39965601      55196
vda             448.89      9940.61        13.72   39991473      55196
vda             448.85      9939.52        13.71   40016909      55212
vda             448.82      9939.08        13.70   40045069      55212
vda             448.79      9938.21        13.70   40071465      55228
vda             448.75      9937.50        13.69   40098425      55240
vda             448.72      9936.61        13.69   40124745      55296
vda             448.68      9935.84        13.68   40151541      55296
vda             448.62      9934.56        13.68   40176145      55340
vda             448.59      9933.84        13.67   40203141      55340
vda             448.56      9932.90        13.67   40229225      55356
vda             448.51      9931.66        13.66   40254117      55356
vda             448.46      9930.72        13.65   40280081      55376
vda             448.43      9930.35        13.64   40308465      55376
vda             448.38      9929.25        13.64   40333821      55392
vda             448.34      9928.03        13.63   40358741      55392
vda             448.28      9926.76        13.62   40383441      55408
vda             448.24      9925.57        13.67   40408477      55664
vda             448.18      9924.07        13.67   40432169      55688
vda             448.13      9922.82        13.66   40456933      55688
vda             448.06      9921.07        13.65   40479633      55704
vda             448.00      9919.75        13.64   40504105      55704
vda             447.94      9918.26        13.64   40527809      55720
vda             447.90      9917.42        13.63   40554213      55720
vda             447.84      9916.21        13.62   40579125      55740
vda             447.77      9914.64        13.61   40602449      55740
vda             447.44      9907.36        13.61   40602449      55756
vda             447.12      9900.09        13.60   40602449      55756
vda             446.79      9892.85        13.59   40602449      55772
vda             446.46      9885.60        13.58   40602449      55788
vda             446.14      9878.36        13.58   40602449      55804
vda             445.81      9871.14        13.57   40602449      55804
vda             445.48      9863.92        13.56   40602449      55820
vda             445.16      9856.73        13.55   40602449      55820
vda             444.84      9849.54        13.55   40602449      55836
vda             444.51      9842.35        13.54   40602449      55840
vda             444.19      9835.20        13.53   40602449      55856
vda             443.87      9828.03        13.52   40602449      55856
vda             443.54      9820.88        13.51   40602449      55872
