Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda             548.41     14049.40        15.55   31261033      34604
vda             548.67     14052.21        15.55   31309589      34640
vda             548.88     14054.23        15.53   31356401      34656
vda             549.10     14056.10        15.52   31402865      34672
vda             549.33     14058.90        15.50   31451457      34672
vda             549.56     14061.19        15.49   31498753      34688
vda             549.82     14065.02        15.47   31549657      34692
vda             550.03     14066.64        15.45   31595645      34708
vda             550.29     14069.89        15.43   31645297      34708
vda             550.51     14072.37        15.42   31693077      34724
vda             550.64     14072.49        15.40   31735713      34724
vda             550.91     14075.44        15.39   31784729      34744
vda             551.14     14078.06        15.37   31833025      34744
vda             551.36     14080.46        15.35   31880841      34764
vda             551.53     14081.63        15.34   31925729      34768
vda             551.85     14086.05        15.33   31978153      34800
vda             552.01     14087.07        15.31   32022729      34800
vda             552.19     14088.61        15.30   32068645      34836
vda             552.40     14090.69        15.29   32115637      34844
vda             552.65     14093.34        15.27   32164101      34860
vda             552.86     14095.17        15.25   32210697      34860
vda             553.13     14098.16        15.24   32259841      34876
vda             553.45     14102.47        15.22   32312133      34876
vda             553.66     14104.34        15.21   32358889      34896
vda             553.88     14106.70        15.19   32406761      34896
vda             554.17     14110.19        15.18   32457241      34920
vda             554.40     14112.82        15.16   32505637      34920
vda             554.62     14115.36        15.16   32553969      34952
vda             554.86     14118.19        15.14   32602853      34956
vda             555.03     14119.63        15.12   32648685      34972
vda             555.25     14121.95        15.10   32696553      34972
vda             555.39     14122.47        15.09   32743225      34988
vda             555.70     14126.85        15.08   32795757      35004
vda             555.89     14128.78        15.06   32842777      35004
vda             556.09     14130.56        15.05   32889441      35040
vda             556.24     14131.47        15.04   32933949      35048
vda             556.46     14134.32        15.03   32983145      35076
vda             556.66     14136.25        15.02   33030205      35104
vda             556.79     14136.80        15.01   33074029      35120
vda             556.99     14138.40        14.99   33120201      35120
vda             557.18     14140.32        14.98   33167241      35136
vda             557.29     14140.35        14.96   33209881      35140
vda             557.48     14142.25        14.95   33256769      35156
vda             557.67     14143.86        14.93   33303125      35156
vda             557.87     14145.98        14.92   33350705      35176
vda             558.04     14147.45        14.90   33396761      35176
vda             558.23     14149.21        14.89   33443349      35192
vda             558.49     14152.75        14.87   33494321      35196
vda             558.66     14153.81        14.86   33539297      35212
vda             558.84     14155.52        14.84   33585949      35220
vda             559.08     14158.18        14.84   33634873      35248
vda             559.29     14160.73        14.82   33683553      35248
vda             559.48     14162.58        14.81   33730601      35264
vda             559.63     14163.88        14.79   33776329      35272
vda             559.82     14165.10        14.78   33821725      35296
vda             560.00     14166.34        14.76   33867329      35296
vda             560.24     14169.75        14.75   33917977      35316
vda             560.45     14171.87        14.74   33965713      35316
vda             560.61     14173.04        14.72   34011177      35332
vda             560.73     14173.33        14.71   34054541      35336
vda             560.89     14174.43        14.70   34099713      35352
vda             561.07     14175.89        14.69   34145881      35372
vda             561.25     14177.58        14.67   34192645      35388
vda             561.40     14178.58        14.66   34237721      35388
vda             561.58     14180.13        14.64   34284145      35404
vda             561.68     14180.14        14.63   34326717      35408
vda             561.89     14181.83        14.62   34373501      35424
vda             562.13     14184.39        14.60   34422253      35424
vda             562.27     14185.31        14.59   34467193      35444
vda             562.42     14186.30        14.57   34512157      35444
vda             562.62     14188.25        14.56   34559589      35460
vda             562.74     14187.95        14.54   34601561      35468
vda             562.86     14188.27        14.54   34645069      35496
vda             562.93     14187.49        14.53   34685717      35512
vda             563.12     14189.47        14.51   34733273      35528
vda             563.27     14190.59        14.50   34778729      35528
vda             563.43     14191.50        14.49   34823677      35544
vda             563.57     14192.25        14.47   34868229      35548
vda             563.71     14193.08        14.46   34912985      35564
vda             563.88     14194.52        14.44   34959125      35564
vda             564.03     14195.27        14.43   35003689      35584
vda             564.12     14195.17        14.41   35046181      35584
vda             564.29     14196.90        14.40   35093021      35600
vda             564.46     14198.53        14.38   35139789      35600
vda             564.53     14197.91        14.38   35180869      35620
vda             564.60     14197.13        14.36   35221653      35624
vda             564.77     14199.05        14.35   35269157      35640
vda             564.99     14201.43        14.33   35317809      35640
vda             565.06     14200.88        14.32   35359057      35656
vda             565.21     14202.08        14.30   35404793      35660
vda             565.33     14202.49        14.29   35448413      35676
vda             565.51     14204.41        14.28   35495817      35676
vda             565.66     14204.79        14.27   35539537      35700
vda             565.82     14206.30        14.25   35586077      35700
vda             565.88     14205.80        14.25   35627425      35728
vda             566.03     14206.95        14.23   35673093      35732
vda             566.16     14208.07        14.22   35720089      35748
vda             566.29     14208.72        14.22   35764485      35788
vda             566.43     14209.47        14.20   35809149      35788
vda             566.60     14211.07        14.19   35855797      35808
vda             566.73     14212.14        14.18   35901277      35808
vda             566.90     14214.04        14.17   35948733      35828
vda             566.99     14213.87        14.15   35991077      35828
vda             567.12     14214.89        14.14   36036453      35844
vda             567.26     14215.90        14.12   36081657      35848
vda             567.40     14216.73        14.11   36126569      35864
vda             567.61     14219.66        14.10   36176809      35864
vda             567.75     14220.83        14.09   36222445      35888
vda             567.92     14222.53        14.07   36269593      35888
vda             568.05     14223.54        14.08   36314981      35948
vda             568.14     14223.64        14.06   36357897      35948
vda             568.32     14225.23        14.05   36404773      35964
vda             568.39     14224.91        14.04   36446637      35964
vda             568.46     14224.37        14.03   36488057      35984
vda             568.65     14227.06        14.01   36537793      35984
vda             568.78     14227.69        14.00   36582233      36000
vda             568.91     14228.41        13.99   36626921      36004
vda             569.05     14229.49        13.99   36672393      36060
vda             569.22     14231.35        13.98   36720025      36060
vda             569.30     14230.74        13.97   36761285      36096
vda             569.44     14231.42        13.96   36805717      36096
vda             569.54     14232.05        13.95   36850189      36116
vda             569.62     14231.66        13.93   36891873      36116
vda             569.63     14230.14        13.92   36930777      36132
vda             569.78     14232.00        13.91   36978437      36132
vda             569.93     14233.02        13.91   37023921      36180
vda             570.03     14233.26        13.89   37067393      36180
vda             570.16     14233.34        13.88   37114289      36200
vda             570.28     14233.51        13.88   37157565      36240
vda             570.39     14234.24        13.90   37202313      36332
vda             570.49     14234.32        13.91   37245245      36396
vda             570.62     14234.71        13.91   37292389      36440
vda             570.70     14234.64        13.91   37334905      36484
vda             570.79     14234.94        13.90   37378521      36488
vda             570.94     14235.73        13.89   37423305      36508
vda             571.08     14236.98        13.87   37469457      36508
vda             571.18     14237.05        13.86   37512497      36528
vda             571.23     14236.43        13.85   37553577      36528
vda             571.36     14237.54        13.85   37599345      36568
vda             571.46     14237.75        13.83   37642617      36572
vda             571.56     14237.69        13.82   37685321      36584
vda             571.67     14237.82        13.81   37728381      36592
vda             571.81     14238.99        13.80   37774341      36608
vda             571.88     14238.44        13.79   37815721      36612
vda             572.04     14240.24        13.78   37863225      36628
vda             572.12     14240.09        13.76   37905705      36628
vda             572.18     14239.65        13.75   37947237      36648
vda             572.27     14239.59        13.74   37989933      36648
vda             572.39     14240.23        13.73   38034517      36684
vda             572.49     14240.16        13.72   38077201      36684
vda             572.57     14240.48        13.71   38120781      36712
vda             572.69     14241.40        13.70   38166101      36712
vda             572.78     14241.44        13.69   38209065      36724
vda             572.85     14241.16        13.68   38251173      36732
vda             572.97     14241.75        13.67   38295625      36748
vda             573.06     14241.87        13.65   38338681      36752
vda             573.11     14241.31        13.64   38380053      36768
vda             573.17     14240.53        13.63   38420653      36768
vda             573.26     14240.35        13.63   38463033      36812
vda             573.34     14240.32        13.62   38505817      36816
vda             573.37     14238.97        13.61   38544881      36836
vda             573.44     14238.63        13.59   38586825      36836
vda             573.51     14237.99        13.59   38627797      36880
vda             573.59     14238.19        13.58   38671213      36880
vda             573.66     14238.34        13.57   38714321      36896
vda             573.72     14238.02        13.56   38756173      36904
vda             573.80     14238.12        13.55   38799317      36932
vda             573.86     14237.85        13.55   38841425      36952
vda             573.97     14238.39        13.57   38885609      37060
vda             574.05     14238.27        13.58   38928145      37128
vda             574.17     14239.38        13.59   38973901      37200
vda             574.29     14240.30        13.58   39019281      37200
vda             574.31     14239.39        13.57   39059509      37220
vda             574.38     14239.00        13.55   39101281      37220
vda             574.40     14237.84        13.56   39140969      37268
vda             574.49     14238.04        13.54   39184237      37268
vda             574.61     14238.69        13.53   39228865      37284
vda             574.68     14238.94        13.52   39272269      37288
vda             574.76     14239.04        13.51   39315413      37304
vda             574.90     14240.45        13.50   39362041      37308
vda             575.00     14240.81        13.49   39405901      37324
vda             575.04     14239.87        13.47   39446013      37324
vda             575.07     14239.04        13.47   39486561      37344
vda             575.17     14239.56        13.45   39530729      37344
vda             575.24     14239.45        13.44   39573285      37364
vda             575.30     14239.18        13.43   39615237      37364
vda             575.32     14237.65        13.42   39653701      37380
vda             575.38     14237.25        13.41   39695437      37380
vda             575.47     14237.26        13.40   39738189      37396
vda             575.53     14236.88        13.39   39779977      37400
vda             575.64     14237.21        13.38   39823625      37416
vda             575.79     14239.16        13.36   39871921      37420
vda             575.79     14237.55        13.35   39910141      37420
vda             575.84     14236.38        13.34   39951549      37436
vda             576.00     14238.13        13.33   39999165      37456
vda             576.06     14238.18        13.32   40042177      37456
vda             576.17     14238.63        13.31   40086149      37476
vda             576.30     14239.70        13.30   40131889      37476
vda             576.41     14240.69        13.29   40177553      37492
vda             576.50     14241.21        13.27   40221881      37492
vda             576.60     14242.02        13.27   40266877      37508
vda             576.72     14242.94        13.26   40312353      37516
vda             576.81     14243.64        13.25   40358225      37544
vda             576.88     14243.69        13.24   40401081      37548
vda             577.01     14244.84        13.23   40450633      37564
vda             577.09     14244.60        13.22   40492705      37576
vda             577.18     14244.16        13.21   40534325      37584
vda             577.23     14243.76        13.20   40575905      37596
vda             577.11     14239.30        13.19   40606057      37620
vda             577.17     14238.99        13.19   40647913      37644
vda             577.00     14233.59        13.17   40675325      37648
vda             577.06     14233.08        13.17   40716569      37664
vda             577.17     14233.89        13.15   40761725      37664
vda             577.22     14232.63        13.14   40800809      37680
vda             577.27     14232.19        13.13   40842245      37684
vda             577.31     14231.03        13.12   40881757      37692
vda             577.44     14232.02        13.12   40927305      37720
vda             577.54     14232.65        13.11   40971953      37744
vda             577.61     14232.91        13.10   41015409      37748
vda             577.68     14232.49        13.09   41058033      37764
vda             577.74     14232.34        13.09   41100425      37800
vda             577.81     14232.30        13.08   41143029      37804
vda             577.91     14233.14        13.07   41188273      37820
vda             577.98     14233.05        13.06   41230733      37820
vda             578.02     14232.58        13.04   41272049      37824
vda             578.13     14233.35        13.04   41318269      37840
vda             578.20     14232.96        13.03   41359829      37852
vda             578.23     14231.87        13.02   41399501      37860
vda             578.30     14231.83        13.01   41442105      37876
vda             578.38     14232.13        13.00   41485669      37880
vda             578.41     14231.47        12.98   41526573      37880
vda             578.46     14231.05        12.98   41568317      37900
vda             578.49     14230.44        12.97   41609249      37916
vda             578.57     14230.46        12.95   41652141      37916
vda             578.65     14230.71        12.95   41695553      37928
vda             578.73     14230.79        12.93   41738465      37932
vda             578.81     14231.11        12.93   41782261      37968
vda             578.87     14230.62        12.92   41823493      37968
vda             578.93     14230.48        12.91   41865933      37980
vda             578.95     14229.51        12.90   41905769      37988
vda             579.07     14230.62        12.89   41951865      38004
vda             579.15     14230.77        12.88   41995013      38012
vda             579.17     14229.56        12.87   42034257      38024
vda             579.13     14227.32        12.86   42070321      38028
vda             579.05     14224.32        12.85   42104285      38040
vda             579.11     14224.12        12.84   42146493      38044
vda             579.17     14223.76        12.84   42188109      38072
vda             579.23     14223.57        12.82   42230345      38072
vda             579.34     14224.12        12.82   42274653      38088
vda             579.22     14220.10        12.80   42305521      38092
vda             579.24     14219.12        12.80   42345241      38108
vda             579.32     14219.40        12.79   42388881      38116
vda             579.40     14219.89        12.78   42433001      38144
vda             579.46     14219.57        12.77   42474853      38152
vda             579.48     14218.74        12.76   42515041      38164
vda             579.55     14219.10        12.75   42558757      38168
vda             579.59     14218.46        12.74   42599641      38184
vda             579.61     14217.63        12.73   42639817      38184
vda             579.43     14212.22        12.73   42666357      38212
vda             579.49     14211.94        12.72   42708153      38212
vda             579.55     14211.89        12.72   42750629      38248
vda             579.59     14211.37        12.70   42791861      38248
vda             579.65     14211.20        12.70   42833985      38264
vda             579.71     14211.18        12.68   42876701      38268
vda             579.77     14210.78        12.68   42918129      38284
vda             579.82     14210.57        12.67   42960113      38300
vda             579.88     14210.06        12.67   43001345      38336
vda             579.90     14209.21        12.66   43041405      38336
vda             579.97     14209.47        12.65   43084957      38352
vda             580.08     14210.04        12.64   43129309      38352
vda             580.13     14209.61        12.63   43170777      38368
vda             580.17     14208.90        12.62   43211245      38368
vda             580.18     14207.52        12.62   43249669      38420
vda             580.24     14207.46        12.61   43292265      38420
vda             580.29     14207.33        12.60   43334481      38440
vda             580.32     14206.69        12.59   43375301      38440
vda             580.36     14206.03        12.59   43415913      38464
vda             580.41     14205.79        12.57   43457913      38464
vda             580.45     14205.46        12.57   43499537      38480
vda             580.51     14205.34        12.56   43541913      38496
vda             580.54     14204.78        12.55   43582817      38496
vda             580.57     14203.69        12.54   43622233      38512
vda             580.65     14204.02        12.53   43665845      38512
vda             580.63     14202.67        12.52   43704445      38532
vda             580.70     14202.65        12.51   43747009      38532
vda             580.74     14202.26        12.50   43788537      38548
vda             580.68     14199.53        12.49   43822717      38552
vda             580.75     14199.40        12.48   43864913      38568
vda             580.78     14198.62        12.48   43905245      38576
vda             580.77     14197.17        12.47   43943361      38592
vda             580.78     14196.02        12.46   43982533      38592
vda             580.82     14195.38        12.45   44023149      38608
vda             580.80     14193.71        12.44   44060669      38608
vda             580.84     14192.83        12.43   44100533      38624
vda             580.83     14191.32        12.42   44138545      38624
vda             580.82     14189.76        12.42   44176273      38660
vda             580.85     14189.29        12.41   44217505      38672
vda             580.91     14189.24        12.40   44259913      38688
vda             580.93     14188.42        12.39   44300065      38696
vda             580.90     14186.20        12.39   44335717      38724
vda             580.97     14186.32        12.38   44378769      38732
vda             580.98     14185.22        12.37   44417905      38748
vda             580.99     14184.02        12.36   44456845      38748
vda             581.00     14183.01        12.36   44496225      38764
vda             581.00     14181.85        12.34   44535273      38764
vda             581.00     14180.90        12.34   44574821      38780
vda             581.02     14179.88        12.33   44614301      38780
vda             581.00     14177.98        12.32   44650869      38800
vda             580.94     14175.70        12.31   44686345      38812
vda             580.92     14173.61        12.31   44722261      38828
vda             580.90     14171.30        12.30   44757641      38832
vda             580.89     14169.80        12.29   44795425      38848
vda             580.85     14167.74        12.28   44831545      38856
vda             580.82     14165.47        12.27   44866857      38872
vda             580.77     14162.44        12.26   44899885      38872
vda             580.77     14161.43        12.25   44939177      38888
vda             580.72     14158.98        12.26   44974033      38932
vda             580.66     14156.84        12.25   45009689      38932
vda             580.64     14154.99        12.25   45046425      38980
vda             580.63     14153.64        12.24   45084589      38980
vda             580.60     14151.18        12.24   45119325      39024
vda             580.56     14149.42        12.23   45156173      39024
vda             580.52     14147.16        12.22   45191549      39044
vda             580.45     14144.46        12.21   45225341      39044
vda             580.39     14141.76        12.21   45259289      39084
vda             580.36     14139.55        12.20   45294641      39084
vda             580.29     14136.68        12.19   45327993      39100
vda             580.27     14134.61        12.24   45363773      39296
vda             580.23     14132.22        12.24   45398625      39312
vda             580.17     14129.91        12.23   45433605      39312
vda             580.12     14127.72        12.22   45469085      39336
vda             580.05     14125.23        12.21   45503425      39336
vda             579.99     14122.70        12.22   45537801      39396
vda             579.95     14120.91        12.21   45574405      39396
vda             579.92     14119.01        12.21   45610761      39436
vda             579.88     14116.38        12.20   45644597      39436
vda             579.83     14114.14        12.19   45679837      39456
vda             579.76     14111.31        12.18   45713013      39456
vda             579.70     14108.84        12.17   45747477      39472
vda             579.62     14105.87        12.16   45780173      39472
vda             579.54     14103.11        12.16   45813677      39488
vda             579.47     14100.33        12.14   45847081      39488
vda             579.34     14096.37        12.14   45876489      39508
vda             579.30     14094.05        12.13   45911353      39508
vda             579.24     14091.36        12.13   45944865      39544
vda             579.13     14087.61        12.12   45975061      39544
vda             579.06     14085.03        12.11   46008901      39568
vda             578.94     14081.19        12.10   46038729      39572
vda             578.88     14078.57        12.10   46072413      39588
vda             578.81     14075.86        12.09   46105909      39588
vda             578.71     14072.19        12.08   46136225      39604
vda             578.65     14069.82        12.07   46170673      39604
vda             578.53     14065.84        12.06   46199965      39620
vda             578.44     14062.76        12.05   46232017      39620
vda             578.36     14059.47        12.05   46263517      39640
vda             578.30     14056.84        12.04   46297049      39640
vda             578.21     14053.73        12.03   46329113      39656
vda             578.07     14049.48        12.02   46357393      39656
vda             577.99     14046.25        12.02   46388849      39684
vda             577.90     14043.11        12.01   46420761      39684
vda             577.82     14040.21        12.00   46453297      39700
vda             577.67     14035.52        11.99   46480013      39700
vda             577.52     14031.25        11.98   46507997      39716
vda             577.41     14027.55        11.97   46537941      39716
vda             577.32     14024.33        11.97   46569341      39732
vda             577.24     14021.23        11.95   46601253      39732
vda             577.13     14017.55        11.95   46631065      39756
vda             577.04     14014.38        11.94   46662697      39756
vda             576.98     14011.75        11.94   46695993      39784
vda             576.88     14008.34        11.93   46726769      39784
vda             576.73     14003.97        11.93   46754361      39824
vda             576.63     14001.04        11.92   46786589      39824
vda             576.52     13997.35        11.91   46816377      39840
vda             576.44     13994.32        11.90   46848225      39840
vda             576.29     13990.10        11.90   46876201      39856
vda             576.14     13985.74        11.88   46903565      39856
vda             576.02     13981.59        11.88   46931729      39876
vda             575.91     13978.10        11.87   46961949      39876
vda             575.79     13974.28        11.86   46991157      39892
vda             575.63     13969.54        11.85   47017145      39892
vda             575.50     13965.68        11.85   47046169      39928
vda             575.40     13962.38        11.84   47076941      39928
vda             575.27     13958.31        11.85   47105257      39980
vda             575.12     13954.01        11.84   47132589      39980
vda             574.99     13949.84        11.83   47160489      39996
vda             574.89     13946.17        11.82   47189917      39996
vda             574.74     13941.87        11.81   47217365      40012
vda             574.58     13937.26        11.80   47243541      40012
vda             574.43     13932.68        11.80   47269953      40036
vda             574.28     13928.23        11.79   47296661      40036
vda             574.12     13923.46        11.79   47322373      40064
vda             573.98     13919.26        11.78   47349837      40064
vda             573.84     13914.81        11.77   47376577      40088
vda             573.68     13909.95        11.77   47401777      40116
vda             573.46     13903.88        11.77   47422921      40132
vda             573.37     13900.55        11.76   47453281      40132
vda             573.20     13895.46        11.75   47477745      40148
vda             573.03     13890.65        11.74   47502973      40148
vda             572.90     13886.61        11.73   47530933      40164
vda             572.73     13881.63        11.72   47555545      40164
vda             572.54     13876.11        11.72   47578389      40184
vda             572.39     13871.65        11.71   47604745      40184
vda             572.23     13867.22        11.70   47631261      40200
vda             572.04     13862.09        11.69   47655217      40200
vda             571.89     13857.26        11.69   47680349      40228
vda             571.74     13852.79        11.68   47706513      40228
vda             571.57     13848.14        11.68   47732201      40244
vda             571.40     13843.67        11.67   47758305      40244
vda             571.28     13840.06        11.66   47787525      40260
vda             571.09     13834.72        11.65   47810577      40260
vda             570.90     13829.01        11.64   47832473      40276
vda             570.78     13825.42        11.63   47861537      40276
vda             570.59     13820.06        11.63   47884557      40296
vda             570.41     13814.90        11.62   47908153      40296
vda             570.25     13810.11        11.61   47933085      40312
vda             570.07     13805.13        11.60   47957241      40312
vda             569.91     13800.37        11.61   47982213      40380
vda             569.71     13794.91        11.61   48004645      40400
vda             569.53     13789.52        11.60   48027393      40416
vda             569.32     13783.79        11.59   48048925      40416
vda             569.14     13778.69        11.59   48072473      40432
vda             568.95     13773.32        11.58   48095205      40432
vda             568.74     13767.82        11.57   48117289      40448
vda             568.55     13762.46        11.56   48139981      40448
vda             568.36     13757.56        11.56   48164133      40484
vda             568.15     13751.66        11.55   48184861      40484
vda             567.96     13746.81        11.55   48209101      40504
vda             567.79     13742.22        11.54   48234357      40504
vda             567.62     13737.18        11.54   48257901      40532
vda             567.44     13732.04        11.53   48281157      40544
vda             567.24     13726.80        11.53   48304057      40560
vda             567.06     13721.62        11.52   48326997      40560
vda             566.87     13716.49        11.51   48350209      40576
vda             566.66     13710.68        11.50   48370857      40576
vda             566.45     13705.18        11.50   48392709      40592
vda             566.24     13699.41        11.49   48413433      40592
vda             566.02     13693.52        11.48   48433833      40612
vda             565.81     13687.92        11.47   48455093      40612
vda             565.61     13682.30        11.47   48476397      40636
vda             565.39     13676.52        11.46   48497065      40644
vda             565.19     13671.04        11.46   48518669      40672
vda             564.99     13665.74        11.45   48540845      40684
vda             564.78     13660.09        11.44   48561889      40684
vda             564.59     13654.72        11.44   48583773      40700
vda             564.38     13648.76        11.43   48603633      40716
vda             564.16     13642.99        11.42   48624169      40716
vda             563.96     13637.55        11.42   48645681      40736
vda             563.75     13631.76        11.41   48666049      40736
vda             563.56     13626.38        11.41   48687741      40752
vda             563.34     13620.59        11.40   48708029      40752
vda             563.13     13614.98        11.39   48728833      40780
vda             562.92     13609.17        11.38   48748993      40780
vda             562.71     13603.40        11.38   48769137      40796
vda             562.48     13597.83        11.37   48790109      40796
vda             562.28     13592.52        11.36   48811841      40812
vda             562.08     13587.19        11.36   48833593      40812
vda             561.85     13581.46        11.35   48853717      40828
vda             561.64     13575.90        11.34   48874609      40828
vda             561.43     13570.34        11.34   48895293      40864
vda             561.22     13565.17        11.33   48917489      40864
vda             561.01     13559.52        11.33   48937781      40904
vda             560.78     13553.60        11.32   48957217      40904
vda             560.56     13548.23        11.32   48978605      40932
vda             560.34     13542.33        11.32   48997905      40948
vda             560.13     13536.68        11.31   49018205      40948
vda             559.93     13531.32        11.31   49039405      40988
vda             559.70     13525.26        11.30   49058153      40988
vda             559.50     13519.64        11.30   49078329      41004
vda             559.28     13513.81        11.29   49097825      41004
vda             559.07     13508.41        11.28   49118737      41020
vda             558.86     13502.87        11.27   49139233      41024
vda             558.64     13496.99        11.27   49158325      41040
vda             558.40     13490.60        11.26   49175677      41044
vda             558.17     13484.51        11.26   49193933      41060
vda             557.97     13479.03        11.25   49214501      41072
vda             557.72     13472.66        11.25   49231801      41100
vda             557.51     13467.18        11.24   49252185      41100
vda             557.27     13460.75        11.24   49269173      41128
vda             557.05     13454.97        11.23   49288377      41128
vda             556.83     13449.43        11.22   49308569      41144
vda             556.60     13443.30        11.21   49326429      41144
vda             556.35     13436.79        11.21   49342989      41160
vda             556.12     13430.81        11.20   49361301      41168
vda             555.88     13424.39        11.20   49378113      41196
vda             555.64     13418.34        11.19   49396273      41200
vda             555.42     13412.61        11.19   49415409      41224
vda             555.19     13406.52        11.18   49433341      41224
vda             554.96     13400.49        11.18   49451293      41240
vda             554.74     13394.49        11.17   49469477      41240
vda             554.51     13388.55        11.16   49487681      41268
vda             554.27     13382.40        11.16   49505237      41268
vda             554.04     13376.26        11.15   49522645      41284
vda             553.81     13370.31        11.14   49540893      41284
vda             553.58     13364.43        11.14   49559193      41300
vda             553.37     13358.74        11.13   49578165      41304
vda             553.15     13352.93        11.12   49596785      41320
vda             552.93     13347.04        11.12   49614941      41340
vda             552.71     13341.32        11.12   49633853      41372
vda             552.48     13335.30        11.11   49651441      41372
vda             552.26     13329.17        11.11   49668757      41388
vda             552.02     13322.93        11.10   49685469      41388
vda             551.78     13316.62        11.10   49702033      41420
vda             551.57     13311.11        11.09   49721389      41420
vda             551.32     13304.82        11.08   49737957      41436
vda             551.09     13298.67        11.08   49754833      41440
vda             550.85     13292.60        11.07   49772161      41456
vda             550.61     13286.47        11.06   49789177      41460
vda             550.37     13280.08        11.07   49805089      41500
vda             550.13     13273.75        11.07   49821313      41532
vda             549.88     13267.53        11.06   49837761      41532
vda             549.64     13261.34        11.06   49854425      41560
vda             549.39     13255.27        11.05   49871361      41576
vda             549.15     13249.13        11.04   49888137      41576
vda             548.92     13243.06        11.05   49905001      41624
vda             548.69     13237.10        11.04   49922401      41624
vda             548.44     13230.73        11.03   49938189      41640
vda             548.21     13224.59        11.03   49954693      41648
vda             547.98     13218.48        11.03   49971389      41704
vda             547.75     13212.14        11.11   49987069      42020
vda             547.51     13205.91        11.10   50003265      42044
vda             547.27     13199.71        11.10   50019361      42052
vda             547.05     13194.03        11.09   50037573      42068
vda             546.81     13187.67        11.08   50053009      42068
vda             546.56     13181.39        11.08   50068861      42084
vda             546.31     13174.84        11.07   50083513      42084
vda             546.06     13168.46        11.08   50098885      42144
vda             545.83     13162.50        11.07   50115693      42148
vda             545.59     13156.48        11.07   50132361      42164
vda             545.35     13150.17        11.06   50147781      42168
vda             545.11     13143.99        11.05   50163777      42184
vda             544.87     13137.99        11.05   50180301      42188
vda             544.64     13131.91        11.04   50196585      42212
vda             544.39     13125.35        11.03   50210881      42212
vda             544.14     13119.04        11.03   50226249      42228
vda             543.90     13113.04        11.02   50242601      42228
vda             543.65     13106.72        11.02   50257841      42244
vda             543.41     13100.51        11.01   50273481      42244
vda             543.17     13094.22        11.00   50288609      42260
vda             542.93     13087.94        11.00   50303897      42260
vda             542.68     13081.49        10.99   50318349      42276
vda             542.44     13075.18        10.98   50333409      42280
vda             542.21     13068.95        10.98   50348657      42296
vda             541.98     13063.07        10.97   50365309      42308
vda             541.74     13057.00        10.97   50381201      42340
vda             541.50     13050.85        10.96   50396645      42340
vda             541.27     13044.97        10.96   50413185      42356
vda             541.03     13038.65        10.95   50427901      42356
vda             540.76     13031.81        10.95   50440669      42372
vda             540.51     13025.30        10.94   50454533      42384
vda             540.29     13019.50        10.94   50471273      42400
vda             540.04     13013.23        10.93   50485981      42400
vda             539.77     13006.63        10.92   50499529      42416
vda             539.52     13000.47        10.92   50514621      42428
vda             539.29     12994.32        10.92   50529849      42456
vda             539.05     12988.16        10.91   50544865      42468
vda             538.82     12982.26        10.91   50560985      42496
vda             538.57     12975.67        10.90   50574221      42496
vda             538.33     12969.54        10.90   50589377      42512
vda             538.08     12963.16        10.89   50603509      42512
vda             537.84     12957.07        10.89   50618621      42528
vda             537.59     12950.72        10.88   50632781      42552
vda             537.36     12944.72        10.88   50648161      42568
vda             537.11     12938.31        10.87   50662037      42568
vda             536.85     12931.79        10.87   50675297      42584
vda             536.61     12925.39        10.86   50689129      42592
vda             536.37     12919.19        10.86   50703573      42608
vda             536.12     12912.95        10.85   50717953      42616
vda             535.87     12906.45        10.85   50731113      42632
vda             535.61     12900.14        10.84   50745149      42632
vda             535.38     12894.03        10.83   50759909      42648
vda             535.14     12887.98        10.83   50774769      42648
vda             534.89     12881.82        10.82   50789169      42664
vda             534.65     12875.62        10.81   50803445      42664
vda             534.39     12869.40        10.81   50817661      42680
vda             534.14     12863.14        10.80   50831541      42684
vda             533.91     12857.21        10.80   50846777      42700
vda             533.64     12850.53        10.79   50858913      42708
vda             533.39     12844.17        10.79   50872409      42744
vda             533.15     12838.36        10.78   50887917      42744
vda             532.91     12832.16        10.78   50901965      42760
vda             532.67     12826.04        10.77   50916169      42760
vda             532.42     12819.73        10.77   50929721      42776
vda             532.16     12813.26        10.76   50942593      42776
vda             531.91     12806.99        10.76   50956061      42792
vda             531.67     12800.79        10.75   50969949      42804
vda             531.42     12794.33        10.75   50982609      42820
vda             531.16     12787.75        10.74   50994853      42832
vda             530.92     12781.55        10.74   51008485      42860
vda             530.68     12775.55        10.73   51023009      42864
vda             530.44     12769.33        10.73   51036445      42884
vda             530.19     12763.04        10.72   51049717      42884
vda             529.94     12756.85        10.72   51063265      42900
vda             529.69     12750.25        10.71   51075201      42900
vda             529.43     12743.73        10.71   51087433      42916
vda             529.19     12737.64        10.70   51101237      42916
vda             528.94     12731.32        10.69   51114201      42932
vda             528.69     12725.25        10.69   51128005      42944
vda             528.46     12719.26        10.68   51142229      42960
vda             528.21     12713.05        10.68   51155413      42968
vda             527.96     12706.51        10.67   51167333      42984
vda             527.61     12698.27        10.67   51172261      42992
vda             527.22     12688.80        10.66   51172261      43008
vda             526.83     12679.33        10.66   51172261      43008
vda             526.43     12669.88        10.65   51172261      43020
vda             526.04     12660.48        10.64   51172261      43020
vda             525.65     12651.06        10.64   51172261      43032
vda             525.26     12641.65        10.63   51172261      43032
