Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda             608.13     16312.03        12.61   52090661      40256
vda             607.72     16300.32        12.60   52102329      40272
vda             607.33     16288.95        12.59   52114873      40272
vda             606.95     16277.64        12.59   52127665      40312
vda             606.55     16266.06        12.58   52139377      40312
vda             606.16     16254.66        12.58   52151777      40348
vda             605.76     16243.24        12.56   52163869      40348
vda             605.38     16232.12        12.56   52177021      40364
vda             604.98     16220.52        12.55   52188557      40368
vda             604.59     16209.30        12.54   52201069      40384
vda             604.19     16198.00        12.53   52213441      40384
vda             603.80     16186.78        12.53   52225825      40412
vda             603.41     16175.57        12.51   52238341      40412
vda             603.02     16164.22        12.51   52250201      40444
vda             602.63     16152.79        12.50   52261861      40444
vda             602.23     16141.29        12.49   52273229      40460
vda             601.84     16130.28        12.48   52285981      40460
vda             601.45     16118.84        12.48   52297417      40488
vda             601.04     16107.14        12.47   52307765      40488
vda             600.63     16095.55        12.46   52318581      40504
vda             600.23     16083.93        12.45   52329081      40508
vda             599.83     16072.32        12.44   52339661      40524
vda             599.44     16061.03        12.44   52351073      40536
vda             599.05     16049.62        12.43   52362193      40564
vda             598.66     16038.57        12.42   52374265      40564
vda             598.27     16027.41        12.42   52386061      40584
vda             597.88     16016.20        12.41   52397653      40584
vda             597.48     16004.74        12.40   52408177      40600
vda             597.11     15993.72        12.39   52420209      40612
vda             596.70     15982.14        12.38   52430205      40628
vda             596.33     15970.94        12.37   52441533      40628
vda             595.93     15959.62        12.37   52452237      40644
vda             595.53     15948.34        12.36   52463169      40652
vda             595.15     15937.23        12.36   52474433      40680
vda             594.75     15925.93        12.35   52485165      40688
vda             594.36     15914.80        12.34   52496237      40704
vda             593.98     15903.64        12.33   52507301      40704
vda             593.59     15892.69        12.32   52518837      40724
vda             593.21     15881.89        12.31   52530949      40724
vda             592.83     15871.01        12.31   52542709      40740
vda             592.43     15859.81        12.30   52553229      40752
vda             592.04     15848.51        12.29   52563501      40768
vda             591.64     15837.09        12.28   52573117      40772
vda             591.24     15825.80        12.28   52583285      40788
vda             590.85     15814.55        12.26   52593349      40788
vda             590.46     15803.42        12.26   52603885      40804
vda             590.08     15792.44        12.25   52614885      40812
vda             589.69     15781.23        12.24   52624881      40828
vda             589.30     15769.83        12.23   52634345      40828
vda             588.90     15758.79        12.23   52644769      40848
vda             588.52     15747.66        12.22   52654993      40848
vda             588.13     15736.52        12.21   52664929      40864
vda             587.73     15725.24        12.20   52674529      40864
vda             587.35     15714.24        12.20   52684989      40916
vda             586.97     15703.21        12.19   52695101      40920
vda             586.59     15692.15        12.20   52705217      40964
vda             586.21     15681.36        12.19   52716029      40964
vda             585.83     15670.57        12.18   52726937      40992
vda             585.45     15659.70        12.17   52737325      40992
vda             585.06     15648.64        12.17   52747185      41024
vda             584.69     15637.93        12.16   52757997      41024
vda             584.31     15627.09        12.15   52768469      41040
vda             583.92     15616.23        12.14   52778641      41040
vda             583.53     15605.26        12.14   52788533      41056
vda             583.17     15594.40        12.20   52798593      41296
vda             582.79     15583.65        12.19   52809101      41312
vda             582.39     15572.58        12.18   52818301      41316
vda             582.02     15561.91        12.18   52828957      41332
vda             581.64     15551.22        12.17   52839301      41340
vda             581.27     15540.53        12.17   52849753      41372
vda             580.90     15529.81        12.15   52859901      41372
vda             580.50     15518.80        12.15   52869129      41392
vda             580.11     15507.89        12.14   52878657      41392
vda             579.75     15497.39        12.13   52889325      41408
vda             579.36     15486.66        12.12   52899337      41408
vda             578.98     15475.88        12.12   52908945      41424
vda             578.62     15465.57        12.11   52920241      41436
vda             578.24     15454.99        12.10   52930393      41452
vda             577.87     15444.39        12.10   52940601      41460
vda             577.50     15433.82        12.09   52950649      41488
vda             577.14     15423.19        12.08   52960617      41492
vda             576.77     15412.84        12.08   52971465      41516
vda             576.40     15402.44        12.07   52981941      41516
vda             576.01     15391.41        12.07   52990329      41548
vda             575.64     15380.67        12.06   52999465      41548
vda             575.28     15370.44        12.05   53010505      41564
vda             574.91     15359.98        12.04   53020493      41564
vda             574.54     15349.37        12.04   53030061      41580
vda             574.18     15339.11        12.03   53040785      41608
vda             573.81     15328.87        12.03   53051377      41624
vda             573.45     15318.65        12.02   53062113      41624
vda             573.08     15308.26        12.01   53072061      41640
vda             572.72     15297.89        12.00   53082137      41648
vda             572.35     15287.62        12.00   53092361      41664
vda             571.98     15277.13        11.99   53101941      41664
vda             571.62     15266.59        11.98   53111093      41684
vda             571.25     15256.04        11.97   53120317      41684
vda             570.89     15245.74        11.97   53130349      41700
vda             570.52     15235.31        11.96   53139705      41700
vda             570.15     15224.74        11.95   53148653      41716
vda             569.78     15214.40        11.94   53158189      41720
vda             569.41     15203.93        11.94   53167397      41736
vda             569.05     15193.74        11.92   53177313      41736
vda             568.68     15183.37        11.92   53186729      41760
vda             568.31     15173.03        11.91   53196045      41760
vda             567.95     15162.59        11.91   53205069      41776
vda             567.59     15152.46        11.90   53215133      41776
vda             567.22     15142.18        11.89   53224457      41796
vda             566.86     15132.16        11.88   53234785      41796
vda             566.50     15121.92        11.88   53244133      41812
vda             566.14     15111.94        11.87   53254493      41812
vda             565.79     15101.95        11.86   53264581      41828
vda             565.43     15091.98        11.85   53274833      41836
vda             565.07     15081.76        11.85   53284005      41864
vda             564.70     15071.33        11.84   53292521      41868
vda             564.34     15061.10        11.84   53301529      41892
vda             563.97     15050.73        11.83   53310121      41892
vda             563.61     15040.73        11.83   53319997      41924
vda             563.27     15030.84        11.82   53330013      41924
vda             562.91     15020.78        11.81   53339545      41940
vda             562.54     15010.34        11.80   53347505      41940
vda             562.19     15000.21        11.80   53356657      41956
vda             561.83     14990.21        11.79   53366041      41960
vda             561.47     14980.03        11.78   53374901      41976
vda             561.12     14969.85        11.78   53383541      42000
vda             560.77     14959.80        11.77   53392729      42016
vda             560.41     14949.73        11.76   53401645      42024
vda             560.05     14939.34        11.76   53409477      42056
vda             559.70     14929.62        11.75   53419541      42056
vda             559.36     14920.14        11.75   53430501      42076
vda             559.02     14910.44        11.74   53440653      42076
vda             558.67     14900.47        11.73   53449625      42092
vda             558.31     14890.40        11.72   53458329      42092
vda             557.95     14880.38        11.72   53467129      42108
vda             557.62     14870.95        11.71   53478021      42112
vda             557.28     14861.15        11.71   53487505      42128
vda             556.92     14851.24        11.70   53496405      42140
vda             556.56     14841.16        11.69   53504741      42156
vda             556.21     14831.20        11.68   53513337      42160
vda             555.86     14821.49        11.68   53522937      42180
vda             555.50     14811.22        11.67   53530269      42180
vda             555.15     14801.23        11.67   53538705      42200
vda             554.80     14791.65        11.66   53548433      42200
vda             554.46     14781.98        11.65   53557929      42216
vda             554.10     14772.11        11.64   53566625      42216
vda             553.76     14762.35        11.64   53575505      42232
vda             553.39     14752.02        11.63   53582417      42236
vda             553.04     14742.01        11.62   53590301      42252
vda             552.68     14731.86        11.61   53597745      42252
vda             552.33     14722.07        11.61   53606297      42280
vda             551.98     14712.14        11.60   53614409      42280
vda             551.64     14702.45        11.60   53623201      42308
vda             551.29     14692.70        11.59   53631893      42308
vda             550.95     14682.92        11.59   53640213      42352
vda             550.59     14672.97        11.58   53648049      42352
vda             550.24     14663.08        11.58   53655889      42368
vda             549.90     14653.55        11.57   53665101      42368
vda             549.56     14644.04        11.56   53674209      42384
vda             549.22     14634.34        11.56   53682705      42392
vda             548.87     14624.58        11.55   53690929      42420
vda             548.52     14614.80        11.56   53698869      42456
vda             548.17     14605.00        11.55   53706821      42476
vda             547.83     14595.37        11.54   53715181      42476
vda             547.50     14585.91        11.54   53724293      42492
vda             547.16     14576.31        11.53   53732641      42492
vda             546.81     14566.65        11.52   53740881      42512
vda             546.48     14557.32        11.51   53750289      42512
vda             546.14     14547.68        11.51   53758345      42528
vda             545.79     14537.96        11.50   53766185      42532
vda             545.45     14528.43        11.50   53774525      42548
vda             545.11     14518.82        11.49   53782649      42548
vda             544.76     14509.17        11.48   53790569      42564
vda             544.42     14499.66        11.47   53798809      42568
vda             544.07     14489.83        11.47   53805953      42588
vda             543.74     14480.44        11.46   53814525      42588
vda             543.39     14471.00        11.46   53822989      42608
vda             543.06     14461.69        11.45   53831753      42608
vda             542.73     14452.38        11.44   53840605      42628
vda             542.41     14443.37        11.43   53850501      42628
vda             542.07     14433.90        11.43   53858509      42644
vda             541.73     14424.61        11.42   53867281      42648
vda             541.41     14415.35        11.42   53875913      42664
vda             541.07     14405.96        11.41   53884201      42664
vda             540.73     14396.55        11.40   53892193      42680
vda             540.40     14387.22        11.40   53900585      42720
vda             540.07     14377.73        11.40   53908281      42728
vda             539.75     14368.86        11.39   53918149      42756
vda             539.41     14359.42        11.39   53925925      42760
vda             539.08     14350.33        11.38   53934837      42760
vda             538.75     14341.10        11.37   53943333      42776
vda             538.42     14331.78        11.36   53951253      42776
vda             538.09     14322.86        11.36   53960789      42792
vda             537.76     14313.62        11.35   53968937      42796
vda             537.43     14304.39        11.35   53977173      42812
vda             537.10     14294.98        11.34   53984545      42812
vda             536.76     14285.89        11.34   53993221      42856
vda             536.43     14276.73        11.33   54001429      42856
vda             536.11     14267.56        11.33   54009701      42876
vda             535.77     14258.12        11.32   54016741      42876
vda             535.43     14248.80        11.31   54024337      42896
vda             535.11     14239.68        11.30   54032617      42896
vda             534.78     14230.46        11.30   54040329      42912
vda             534.46     14221.56        11.29   54049305      42920
vda             534.13     14212.38        11.29   54057081      42948
vda             533.79     14203.00        11.28   54064149      42948
vda             533.47     14193.89        11.28   54072053      42964
vda             533.13     14184.52        11.27   54079045      42968
vda             532.81     14175.36        11.27   54086781      42996
vda             532.47     14166.16        11.26   54094205      42996
vda             532.14     14157.12        11.26   54102281      43020
vda             531.82     14148.07        11.25   54110133      43020
vda             531.50     14139.08        11.25   54118325      43052
vda             531.17     14130.07        11.24   54126221      43052
vda             530.85     14121.21        11.23   54134801      43068
vda             530.53     14112.31        11.23   54143009      43072
vda             530.21     14103.20        11.22   54150521      43088
vda             529.90     14094.44        11.21   54159285      43088
vda             529.58     14085.44        11.21   54166957      43104
vda             529.25     14076.31        11.20   54174225      43108
vda             528.93     14067.33        11.20   54181857      43140
vda             528.61     14058.49        11.19   54190149      43140
vda             528.29     14049.34        11.19   54197001      43156
vda             527.97     14040.55        11.18   54205357      43156
vda             527.64     14031.56        11.18   54212897      43180
vda             527.31     14022.43        11.17   54219669      43208
vda             526.99     14013.34        11.17   54226737      43208
vda             526.68     14004.63        11.16   54235025      43228
vda             526.35     13995.46        11.15   54241653      43228
vda             526.02     13986.45        11.15   54248841      43244
vda             525.70     13977.42        11.14   54255725      43244
vda             525.38     13968.58        11.14   54263473      43264
vda             525.06     13959.49        11.13   54270033      43280
vda             524.74     13950.55        11.13   54277265      43296
vda             524.42     13941.80        11.12   54285189      43300
vda             524.11     13933.05        11.12   54292897      43316
vda             523.79     13924.12        11.11   54300041      43316
vda             523.47     13915.34        11.10   54307533      43332
vda             523.16     13906.58        11.09   54315189      43332
vda             522.85     13897.91        11.10   54323041      43368
vda             522.54     13889.15        11.09   54330613      43368
vda             522.21     13880.18        11.08   54337309      43384
vda             521.90     13871.69        11.08   54345685      43392
vda             521.60     13863.23        11.07   54354245      43420
vda             521.28     13854.34        11.07   54360973      43444
vda             520.97     13845.75        11.07   54368925      43472
vda             520.66     13837.18        11.06   54376809      43476
vda             520.34     13828.32        11.06   54383589      43492
vda             520.03     13819.61        11.05   54390797      43492
vda             519.72     13811.03        11.05   54398605      43512
vda             519.41     13802.39        11.04   54405993      43512
vda             519.10     13793.65        11.03   54413037      43528
vda             518.79     13784.92        11.03   54420089      43528
vda             518.47     13776.28        11.02   54427341      43532
vda             518.15     13767.42        11.03   54433781      43592
vda             517.84     13758.87        11.02   54441229      43592
vda             517.52     13749.95        11.03   54447329      43680
vda             517.21     13741.20        11.02   54453901      43680
vda             516.90     13732.50        11.02   54460757      43700
vda             516.58     13723.71        11.01   54467221      43700
vda             516.26     13714.90        11.01   54473385      43716
vda             515.95     13706.41        11.00   54480917      43720
vda             515.65     13698.04        11.00   54488765      43736
vda             515.34     13689.41        10.99   54495609      43752
vda             515.04     13680.97        10.98   54503049      43752
vda             514.73     13672.23        11.03   54509389      43972
vda             514.42     13663.55        11.02   54515921      43972
vda             514.11     13654.77        11.02   54521877      43988
vda             513.80     13646.26        11.01   54528949      43992
vda             513.49     13637.72        11.00   54535753      43992
vda             513.19     13629.22        11.00   54542777      44012
vda             512.88     13620.72        10.99   54549641      44012
vda             512.57     13612.19        10.99   54556429      44028
vda             512.28     13604.03        10.98   54564669      44048
vda             511.98     13595.48        10.97   54571149      44048
vda             511.67     13587.00        10.97   54578029      44064
vda             511.37     13578.53        10.96   54584721      44068
vda             511.07     13570.21        10.96   54592137      44084
vda             510.76     13561.73        10.95   54598705      44092
vda             510.45     13553.22        10.95   54605245      44120
vda             510.15     13544.76        10.95   54611937      44136
vda             509.84     13536.31        10.94   54618481      44152
vda             509.53     13527.78        10.93   54624773      44152
vda             509.24     13519.62        10.94   54632393      44188
vda             508.93     13511.22        10.93   54639097      44188
vda             508.63     13502.68        10.92   54645069      44208
vda             508.33     13494.56        10.92   54652817      44208
vda             508.04     13486.19        10.91   54659409      44228
vda             507.74     13477.96        10.90   54666593      44228
vda             507.44     13469.80        10.90   54673921      44244
vda             507.14     13461.39        10.89   54680305      44248
vda             506.83     13452.93        10.89   54686313      44264
vda             506.55     13444.93        10.89   54694225      44280
vda             506.24     13436.56        10.88   54700637      44296
vda             505.94     13428.31        10.87   54707329      44296
vda             505.65     13419.98        10.87   54713789      44316
vda             505.35     13411.67        10.86   54720157      44316
vda             505.05     13403.26        10.86   54726173      44332
vda             504.75     13395.03        10.85   54732889      44332
vda             504.46     13386.69        10.85   54738989      44368
vda             504.15     13378.27        10.84   54744809      44368
vda             503.87     13370.31        10.84   54752353      44388
vda             503.58     13362.13        10.84   54759069      44424
vda             503.28     13354.05        10.83   54766029      44424
vda             502.98     13345.65        10.84   54771757      44468
vda             502.69     13337.61        10.83   54778909      44468
vda             502.39     13329.38        10.82   54785081      44484
vda             502.10     13321.45        10.82   54792573      44488
vda             501.80     13313.08        10.81   54798109      44504
vda             501.51     13304.96        10.80   54804717      44504
vda             501.21     13296.71        10.80   54810653      44520
vda             500.92     13288.64        10.79   54817377      44524
vda             500.62     13280.49        10.79   54823585      44540
vda             500.32     13272.12        10.78   54828993      44540
vda             500.03     13264.02        10.78   54835441      44560
vda             499.73     13256.00        10.77   54842065      44560
vda             499.44     13247.90        10.77   54848409      44580
vda             499.15     13239.77        10.76   54854481      44580
vda             498.85     13231.76        10.76   54861125      44596
vda             498.55     13223.50        10.75   54866565      44604
vda             498.26     13215.54        10.75   54873313      44632
vda             497.96     13207.35        10.74   54879037      44632
vda             497.67     13199.37        10.74   54885501      44652
vda             497.39     13191.60        10.73   54892873      44652
vda             497.10     13183.54        10.73   54898889      44668
vda             496.81     13175.56        10.72   54905341      44668
vda             496.53     13167.75        10.72   54912281      44688
vda             496.24     13159.88        10.71   54919077      44688
vda             495.95     13151.86        10.71   54925053      44720
vda             495.66     13143.83        10.70   54931077      44724
vda             495.37     13135.96        10.70   54937745      44740
vda             495.08     13127.95        10.69   54943629      44740
vda             494.80     13120.13        10.69   54950369      44756
vda             494.52     13112.37        10.68   54957229      44760
vda             494.25     13104.69        10.68   54964469      44776
vda             493.97     13096.95        10.67   54971305      44776
vda             493.69     13089.02        10.66   54977397      44792
vda             493.40     13081.01        10.66   54983009      44792
vda             493.11     13072.98        10.66   54988625      44832
vda             492.83     13065.20        10.65   54995213      44832
vda             492.51     13056.61        10.65   54998229      44860
vda             492.16     13047.29        10.64   54998229      44864
vda             491.81     13037.98        10.64   54998229      44880
vda             491.46     13028.68        10.63   54998229      44880
vda             491.11     13019.43        10.63   54998229      44896
vda             490.76     13010.16        10.62   54998229      44900
vda             490.41     13000.90        10.62   54998229      44916
vda             490.06     12991.66        10.61   54998229      44916
vda             489.71     12982.46        10.61   54998229      44936
vda             489.37     12973.24        10.60   54998229      44936
vda             489.02     12964.03        10.60   54998229      44956
vda             488.67     12954.84        10.59   54998229      44956
vda             488.33     12945.66        10.59   54998229      44972
vda             487.98     12936.53        10.58   54998229      44976
vda             487.64     12927.38        10.58   54998229      45000
vda             487.30     12918.24        10.57   54998229      45000
vda             486.95     12909.11        10.57   54998229      45016
vda             486.61     12900.00        10.56   54998229      45024
vda             486.27     12890.93        10.56   54998229      45052
vda             485.92     12881.84        10.55   54998229      45052
vda             485.58     12872.76        10.55   54998229      45072
vda             485.24     12863.73        10.54   54998229      45072
vda             484.90     12854.68        10.55   54998229      45132
vda             484.57     12845.67        10.56   54998229      45220
vda             484.26     12837.39        10.55   55001397      45220
vda             483.98     12829.78        10.55   55007313      45240
vda             483.70     12822.10        10.54   55012965      45240
vda             483.43     12814.55        10.54   55019017      45256
vda             483.16     12806.89        10.53   55024689      45260
vda             482.88     12799.33        10.53   55030593      45276
vda             482.61     12791.88        10.53   55037057      45284
vda             482.35     12784.62        10.52   55044301      45308
vda             482.08     12777.14        10.52   55050445      45308
vda             481.81     12769.66        10.51   55056629      45324
vda             481.54     12762.08        10.51   55062237      45344
vda             481.27     12754.69        10.51   55068753      45364
vda             481.00     12747.16        10.50   55074505      45364
vda             480.73     12739.83        10.50   55081165      45380
vda             480.47     12732.59        10.49   55088061      45396
vda             480.19     12724.94        10.49   55093269      45400
vda             479.91     12717.16        10.48   55097713      45416
vda             479.62     12709.46        10.48   55102605      45416
vda             479.35     12701.91        10.47   55108125      45436
vda             479.09     12694.55        10.47   55114265      45436
vda             478.82     12687.23        10.46   55120697      45452
vda             478.55     12679.81        10.45   55126493      45452
vda             478.29     12672.38        10.45   55132349      45472
vda             478.02     12665.07        10.45   55138517      45476
vda             477.75     12657.63        10.44   55144217      45492
vda             477.49     12650.38        10.44   55150589      45492
vda             477.22     12642.97        10.43   55156365      45508
vda             476.95     12635.60        10.43   55162109      45512
vda             476.69     12628.45        10.42   55168889      45528
vda             476.42     12621.07        10.41   55174653      45528
vda             476.16     12613.71        10.41   55180313      45548
vda             475.89     12606.28        10.40   55185749      45548
vda             475.63     12598.98        10.40   55191601      45568
vda             475.35     12591.59        10.40   55197121      45568
vda             475.09     12584.26        10.39   55202737      45584
vda             474.81     12576.70        10.39   55207445      45592
vda             474.56     12569.57        10.39   55213841      45620
vda             474.30     12562.51        10.38   55220641      45620
vda             474.04     12555.21        10.38   55226241      45636
vda             473.78     12547.99        10.37   55232257      45656
vda             473.51     12540.72        10.37   55237969      45656
vda             473.27     12533.87        10.36   55245409      45672
vda             473.00     12526.55        10.36   55250873      45680
vda             472.73     12519.25        10.36   55256205      45704
vda             472.47     12512.03        10.35   55262029      45724
vda             472.21     12504.82        10.35   55267673      45744
vda             471.95     12497.71        10.34   55273853      45744
vda             471.69     12490.57        10.34   55279869      45760
vda             471.43     12483.44        10.33   55285781      45760
vda             471.17     12476.27        10.33   55291589      45776
vda             470.91     12468.99        10.32   55296709      45784
vda             470.64     12461.81        10.32   55302413      45812
vda             470.39     12454.62        10.32   55307873      45812
vda             470.13     12447.57        10.31   55314001      45828
vda             469.87     12440.36        10.31   55319313      45832
vda             469.61     12433.28        10.30   55325225      45848
vda             469.35     12426.12        10.30   55330769      45864
vda             469.09     12419.01        10.30   55336361      45884
vda             468.83     12411.86        10.29   55341869      45884
vda             468.58     12404.90        10.29   55348069      45900
vda             468.31     12397.69        10.28   55353189      45900
vda             468.06     12390.76        10.28   55359421      45920
vda             467.80     12383.54        10.27   55364465      45920
vda             467.54     12376.34        10.27   55369517      45936
vda             467.28     12369.26        10.26   55374957      45936
vda             467.03     12362.27        10.26   55380881      45952
vda             466.76     12355.14        10.25   55386013      45960
vda             466.52     12348.33        10.25   55392621      45984
vda             466.26     12341.36        10.25   55398381      45992
vda             466.00     12334.27        10.25   55403673      46024
vda             465.75     12327.18        10.24   55408937      46024
vda             465.49     12320.27        10.24   55414853      46040
vda             465.24     12313.30        10.23   55420545      46040
vda             464.98     12306.28        10.23   55425877      46060
vda             464.73     12299.33        10.22   55431589      46060
vda             464.48     12292.45        10.22   55437461      46076
vda             464.21     12285.21        10.21   55441797      46076
vda             463.96     12278.17        10.21   55446881      46092
vda             463.70     12271.21        10.20   55452369      46100
vda             463.45     12264.20        10.20   55457493      46140
vda             463.20     12257.22        10.20   55462801      46140
vda             462.94     12250.17        10.20   55467781      46168
vda             462.69     12243.29        10.19   55473385      46168
vda             462.44     12236.51        10.19   55479465      46184
vda             462.19     12229.46        10.18   55484181      46184
vda             461.94     12222.68        10.18   55490249      46204
vda             461.69     12215.89        10.17   55496041      46204
vda             461.45     12209.22        10.17   55502513      46220
vda             461.20     12202.20        10.16   55507333      46224
vda             460.94     12195.13        10.17   55511737      46280
vda             460.69     12188.37        10.16   55517657      46284
vda             460.44     12181.47        10.17   55522753      46376
vda             460.19     12174.71        10.17   55528597      46376
vda             459.95     12168.05        10.16   55534757      46392
vda             459.70     12161.14        10.16   55539817      46392
vda             459.46     12154.45        10.16   55545853      46408
vda             459.21     12147.59        10.15   55550909      46412
vda             458.96     12140.83        10.15   55556561      46428
vda             458.71     12134.09        10.14   55562121      46428
vda             458.46     12127.23        10.14   55567209      46444
vda             458.22     12120.40        10.18   55572401      46660
vda             457.98     12113.78        10.18   55578393      46692
vda             457.74     12106.98        10.17   55583629      46696
vda             457.50     12100.26        10.17   55589069      46740
vda             457.25     12093.48        10.17   55594317      46740
vda             457.00     12086.85        10.16   55600125      46756
vda             456.76     12080.11        10.16   55605485      46756
vda             456.51     12073.35        10.16   55610561      46792
vda             456.26     12066.66        10.15   55616081      46792
vda             456.02     12060.03        10.15   55621705      46808
vda             455.77     12053.15        10.14   55626233      46808
vda             455.53     12046.58        10.14   55632053      46824
vda             455.29     12039.92        10.13   55637553      46828
vda             455.05     12033.47        10.13   55643845      46848
vda             454.80     12026.85        10.12   55649457      46848
vda             454.56     12020.21        10.12   55654777      46872
vda             454.32     12013.66        10.12   55660613      46872
vda             454.08     12007.04        10.12   55666073      46904
vda             453.84     12000.47        10.11   55671621      46904
vda             453.59     11993.80        10.11   55676773      46924
vda             453.36     11987.18        10.10   55682021      46924
vda             453.12     11980.67        10.10   55687841      46940
vda             452.88     11974.14        10.09   55693537      46940
vda             452.64     11967.58        10.09   55698897      46956
vda             452.39     11960.77        10.08   55703217      46960
vda             452.15     11954.20        10.08   55708505      46984
vda             451.91     11947.65        10.08   55713913      46984
vda             451.67     11941.12        10.08   55719417      47012
vda             451.43     11934.39        10.07   55723793      47012
vda             451.18     11927.76        10.07   55728741      47028
vda             450.94     11921.05        10.06   55733161      47028
vda             450.70     11914.50        10.06   55738425      47048
vda             450.46     11907.90        10.05   55743241      47048
vda             450.22     11901.39        10.05   55748617      47064
vda             449.99     11895.01        10.04   55754521      47064
vda             449.75     11888.46        10.04   55759473      47080
vda             449.52     11882.15        10.03   55765641      47092
vda             449.28     11875.41        10.04   55769657      47148
vda             449.04     11868.82        10.03   55774445      47148
vda             448.81     11862.52        10.03   55780393      47164
vda             448.58     11856.22        10.02   55786477      47164
vda             448.34     11849.64        10.02   55791057      47180
vda             448.10     11843.25        10.02   55796641      47184
vda             447.87     11836.80        10.01   55801729      47200
vda             447.63     11830.45        10.01   55807409      47200
vda             447.40     11824.05        10.00   55812829      47216
vda             447.17     11817.71        10.00   55818341      47216
vda             446.93     11811.08         9.99   55822597      47232
vda             446.68     11804.52         9.99   55827017      47240
vda             446.46     11798.21         9.99   55832665      47260
vda             446.22     11791.89         9.98   55838129      47260
vda             445.99     11785.52         9.98   55843469      47276
vda             445.75     11779.03         9.97   55848049      47276
vda             445.52     11772.68         9.97   55853377      47296
vda             445.29     11766.53         9.96   55859609      47296
vda             445.06     11760.24         9.96   55865021      47312
vda             444.82     11753.89         9.95   55870233      47312
vda             444.59     11747.47         9.95   55874945      47328
vda             444.36     11741.26         9.95   55880757      47332
vda             444.13     11734.87         9.94   55885557      47360
vda             443.90     11728.51         9.94   55890553      47360
vda             443.67     11722.19         9.94   55895605      47388
vda             443.43     11715.81         9.93   55900441      47388
vda             443.20     11709.36         9.93   55904809      47404
vda             442.96     11702.84         9.92   55908937      47404
vda             442.73     11696.61         9.92   55914377      47440
vda             442.50     11690.48         9.92   55920121      47440
vda             442.27     11684.18         9.91   55925145      47456
vda             442.05     11678.05         9.91   55930857      47456
vda             441.82     11671.71         9.91   55935641      47472
vda             441.59     11665.48         9.90   55940781      47480
vda             441.36     11659.16         9.91   55945557      47540
vda             441.13     11652.84         9.90   55950309      47540
vda             440.90     11646.48         9.90   55954705      47556
vda             440.66     11640.14         9.89   55959293      47556
vda             440.43     11633.78         9.89   55963617      47572
vda             440.20     11627.39         9.88   55967869      47572
vda             439.97     11621.11         9.88   55972477      47592
vda             439.74     11614.89         9.88   55977517      47592
vda             439.51     11608.62         9.87   55982121      47608
vda             439.29     11602.54         9.87   55987701      47608
vda             439.07     11596.54         9.86   55993545      47624
vda             438.84     11590.18         9.86   55997725      47628
vda             438.61     11583.91         9.86   56002273      47656
vda             438.38     11577.64         9.85   56006705      47656
vda             438.15     11571.39         9.85   56011313      47672
vda             437.93     11565.24         9.84   56016225      47672
vda             437.70     11559.03         9.84   56020937      47688
vda             437.47     11552.77         9.83   56025369      47692
vda             437.25     11546.72         9.84   56030713      47728
vda             437.03     11540.71         9.83   56036269      47728
vda             436.81     11534.56         9.83   56041021      47744
vda             436.59     11528.40         9.82   56045789      47744
vda             436.35     11522.03         9.82   56049389      47760
vda             436.12     11515.79         9.81   56053673      47772
vda             435.89     11509.49         9.82   56057525      47828
vda             435.67     11503.29         9.81   56061989      47828
vda             435.44     11497.19         9.81   56066833      47856
vda             435.22     11491.07         9.81   56071461      47856
vda             435.00     11484.85         9.81   56075717      47876
vda             434.77     11478.70         9.80   56080109      47876
vda             434.54     11472.42         9.80   56083965      47892
vda             434.33     11466.53         9.79   56089577      47892
vda             434.12     11460.57         9.79   56094921      47908
vda             433.89     11454.47         9.78   56099541      47908
vda             433.67     11448.46         9.78   56104421      47936
vda             433.45     11442.36         9.78   56108981      47936
vda             433.23     11436.32         9.78   56113681      47972
vda             433.00     11430.10         9.77   56117577      47972
vda             432.78     11424.09         9.77   56122345      48000
vda             432.56     11418.14         9.76   56127481      48000
vda             432.34     11412.06         9.76   56131817      48020
vda             432.12     11406.13         9.76   56136965      48020
vda             431.90     11400.18         9.75   56141997      48036
vda             431.68     11394.17         9.75   56146577      48036
vda             431.46     11388.16         9.75   56151273      48052
vda             431.24     11382.05         9.74   56155285      48056
vda             431.03     11376.21         9.74   56160705      48080
vda             430.80     11370.16         9.73   56165053      48080
vda             430.58     11363.96         9.73   56168553      48096
vda             430.36     11357.98         9.72   56173169      48096
vda             430.14     11352.05         9.72   56177901      48124
vda             429.91     11345.84         9.72   56181289      48124
vda             429.70     11339.91         9.72   56185949      48160
vda             429.48     11333.99         9.71   56190745      48160
vda             429.26     11328.06         9.71   56195313      48176
vda             429.04     11322.08         9.71   56199745      48176
vda             428.83     11316.18         9.70   56204401      48192
vda             428.61     11310.22         9.70   56208845      48200
vda             428.40     11304.35         9.70   56213597      48236
vda             428.18     11298.58         9.69   56218909      48236
vda             427.96     11292.55         9.69   56222893      48252
vda             427.75     11286.82         9.69   56228221      48252
vda             427.54     11281.01         9.69   56233261      48288
vda             427.33     11275.10         9.68   56237589      48292
vda             427.11     11269.18         9.68   56242001      48308
vda             426.89     11263.26         9.67   56246257      48308
vda             426.68     11257.40         9.67   56250869      48324
vda             426.46     11251.49         9.67   56255065      48324
vda             426.24     11245.41         9.66   56258537      48340
vda             426.02     11239.50         9.66   56262777      48356
vda             425.81     11233.72         9.66   56267593      48384
vda             425.59     11227.79         9.65   56271641      48384
vda             425.38     11221.91         9.65   56275849      48400
