      enp1s0      
 KB/s in  KB/s out
    0.96      0.11
    0.99      0.29
    0.99      0.34
    1.57      0.30
    1.95      0.49
    2.03      0.29
    1.68      0.27
    1.12      0.33
    0.69      0.25
    1.16      0.24
    1.58      0.22
    1.26      0.37
    1.00      0.32
    1.17      0.30
    1.81      0.30
    1.99      0.24
    2.32      0.38
    1.80      0.38
    1.00      0.21
    0.96      0.36
    1.31      0.37
    0.97      0.24
    1.22      0.40
    2.23      0.42
    1.93      0.33
    1.77      0.39
    1.61      0.52
    0.69      0.33
    1.32      0.36
    1.19      0.34
    1.67      0.15
    0.75      0.33
    1.83      0.34
    1.79      0.34
    2.14      0.32
    1.58      0.31
    1.22      0.33
    0.42      0.24
    1.22      0.25
    1.35      0.29
    0.75      0.26
    1.02      0.41
    1.91      0.44
    1.44      0.30
    2.35      0.24
    1.37      0.25
    1.55      0.38
    0.60      0.33
    0.64      0.25
    1.33      0.25
    1.18      0.32
    1.72      0.36
    1.71      0.27
    2.38      0.23
    1.43      0.23
    1.22      0.26
    0.97      0.28
    0.64      0.28
    0.77      0.26
    1.17      0.40
    1.26      0.26
    1.65      0.36
    1.71      0.40
    2.13      0.25
    1.68      0.49
    1.41      0.39
    0.88      0.25
    1.16      0.34
    1.21      0.27
    1.30      0.37
    1.36      0.31
    1.29      0.27
    2.02      0.27
    1.91      0.44
    1.80      0.42
    1.18      0.28
    0.74      0.27
    0.68      0.25
    1.27      0.28
    1.23      0.35
    1.35      0.32
    1.51      0.32
    1.47      0.29
    2.12      0.24
    1.63      0.36
    1.36      0.29
    0.97      0.23
    0.94      0.36
    1.06      0.32
    1.35      0.22
    2.01      0.26
    1.65      0.13
    2.37      0.24
    1.44      0.29
    1.57      0.24
    0.57      0.30
    0.73      0.44
    0.69      0.33
    1.21      0.31
    1.31      0.27
    1.39      0.32
    1.87      0.39
    2.28      0.28
    1.57      0.29
    0.98      0.28
    0.73      0.23
    1.80      0.30
    0.83      0.34
    1.49      0.32
    2.14      0.36
    1.36      0.33
    2.32      0.21
    1.30      0.18
    1.48      0.22
    1.02      0.44
    0.61      0.32
    1.05      0.41
    1.28      0.26
    1.29      0.37
    1.72      0.32
    1.35      0.34
    2.25      0.14
    1.56      0.27
    1.49      0.31
    0.88      0.33
    0.76      0.24
    0.93      0.27
    1.05      0.36
    1.08      0.21
    1.54      0.33
    2.20      0.35
    2.41      0.31
    1.47      0.21
    1.47      0.36
    0.74      0.29
    0.47      0.33
    0.64      0.26
    1.37      0.31
    1.66      0.25
    2.81      0.26
    2.78      0.37
    1.80      0.37
    1.93      0.22
    5.18      0.28
    0.79      0.35
    0.91      0.33
    1.84      0.30
    1.29      0.28
    2.00      0.30
    2.43      0.33
    3.00      0.32
    1.55      0.28
    1.25      0.15
    5.02      0.22
    0.77      0.33
    0.84      0.28
    1.13      0.30
    1.20      0.34
    2.01      0.29
    1.74      0.36
    2.25      0.27
    1.44      0.25
    1.33      0.29
    0.63      0.34
    0.74      0.36
    0.98      0.37
    1.32      0.29
    1.25      0.36
    1.43      0.31
    1.72      0.21
    2.91      0.43
    1.50      0.29
    1.33      0.26
    0.58      0.23
    0.84      0.27
    0.76      0.29
    0.74      0.22
    1.54      0.30
    2.05      0.24
    2.35      0.21
    1.82      0.29
    1.44      0.36
    0.87      0.21
    0.73      0.25
    0.63      0.31
    1.31      0.35
    1.56      0.23
    2.05      0.34
    1.94      0.19
    2.69      0.31
    1.90      0.26
    1.18      0.19
    0.58      0.23
    0.65      0.33
    1.00      0.28
    1.14      0.35
    1.46      0.20
    1.85      0.23
    2.27      0.19
    2.03      0.31
    1.20      0.27
    1.18      0.30
    0.73      0.27
    1.02      0.25
    1.17      0.36
    1.90      0.30
    2.06      0.27
    1.91      0.32
    2.22      0.30
    1.88      0.36
    1.57      0.39
    1.09      0.23
    0.49      0.26
    0.86      0.10
    1.14      0.36
    1.03      0.30
    1.66      0.30
    1.45      0.27
    2.70      0.24
    1.65      0.23
    1.09      0.26
    0.64      0.28
    0.67      0.32
    0.61      0.33
    1.15      0.33
    1.84      0.30
    2.04      0.26
    1.64      0.29
    3.01      0.28
    1.55      0.29
    1.44      0.26
    0.68      0.24
    0.45      0.29
    1.07      0.36
    1.42      0.28
    1.60      0.19
    1.87      0.28
    2.12      0.32
    2.20      0.22
    1.40      0.29
    0.60      0.43
    0.45      0.29
    0.60      0.26
    0.93      0.10
    1.32      0.26
    1.67      0.31
    2.09      0.22
    2.21      0.39
    2.00      0.24
    1.23      0.30
    0.81      0.32
    1.49      0.25
    0.77      0.26
    1.12      0.20
    1.31      0.26
    2.14      0.32
    1.56      0.24
    2.24      0.28
    1.56      0.19
    1.00      0.37
    0.72      0.27
    0.56      0.28
    0.66      0.22
    0.97      0.29
    1.66      0.37
    2.29      0.38
    1.85      0.29
    3.05      1.54
    1.86      0.46
    1.51      0.82
    0.82      0.41
    0.98      0.34
    1.72      0.69
    1.28      0.31
    1.72      0.72
    2.59      0.92
    2.30      0.40
    2.54      0.97
    1.87      0.43
    1.02      0.53
    0.82      0.55
    1.30      0.83
    1.19      0.46
    1.45      0.50
    2.14      0.91
    2.79      0.45
    2.18      0.59
    1.67      0.29
    1.02      0.41
    1.48      1.56
    1.43      1.09
    1.73      1.87
    1.75      1.28
    2.20      0.65
    2.31      0.64
    2.42      0.40
    1.95      0.58
    1.43      0.35
    1.37      0.96
    1.35      0.89
    1.12      1.31
    1.28      1.17
    1.70      0.80
    1.74      1.14
    2.25      1.18
    2.55      0.30
    2.95      4.56
    1.52      0.52
    1.78      2.94
    1.00      0.65
    1.39      0.76
    1.03      0.27
    1.87      1.96
    1.86      1.48
    3.41      0.68
    2.92      0.93
    2.56      2.75
    1.31      0.38
    0.97      1.59
    0.63      0.29
    0.72      0.38
    1.21      0.27
    2.02      1.75
    1.93      0.32
    2.75      1.32
    2.66      0.89
    2.01      1.43
    0.95      0.84
    1.15      1.28
    1.20      0.52
    1.39      1.21
    1.80      1.03
    1.93      1.10
    2.21      0.84
    1.82      0.26
    1.74      0.24
    1.34      0.23
    0.70      0.29
    0.81      0.38
    0.90      1.06
    0.77      0.17
    1.35      0.20
    1.91      0.27
    2.09      0.56
    2.45      1.96
    2.08      0.38
    1.96      1.05
    1.27      1.83
    0.78      0.28
    1.19      1.27
    1.62      0.82
    1.30      0.12
    2.73      3.49
    2.53      0.35
    2.20      0.59
    2.01      0.61
    0.90      0.31
    1.02      1.08
    1.02      0.42
    0.65      0.22
    1.45      0.45
    1.90      0.20
    2.28      0.30
    2.49      0.38
    1.65      0.36
    1.62      0.33
    1.01      0.27
    0.61      0.28
    0.56      0.33
    1.10      0.60
    2.07      0.75
    2.53      1.23
    2.16      0.33
    2.32      0.49
    1.94      0.34
    1.48      0.57
    0.49      0.15
    0.58      0.16
    1.12      0.91
    1.09      0.17
    1.61      0.37
    2.63      0.84
    2.34      0.25
    1.82      0.35
    1.49      0.45
    1.27      0.21
    0.95      0.30
    0.87      0.24
    0.96      0.16
    0.84      0.18
    2.03      0.24
    1.95      0.06
    2.22      0.17
    1.63      0.19
    1.61      0.17
    1.19      0.18
    0.62      0.19
    0.61      0.24
    1.10      0.15
    1.08      0.21
    1.25      0.24
    2.13      0.21
    2.50      0.20
    1.44      0.18
    1.48      0.16
    0.90      0.12
    0.76      0.25
    0.58      0.21
    0.81      0.14
    1.78      0.21
    2.04      0.23
    2.20      0.15
    2.07      0.21
    1.71      0.34
    1.06      0.18
    0.46      0.21
    0.50      0.22
    0.63      0.11
    1.13      0.19
    1.67      0.21
    1.93      0.18
    2.20      0.16
    1.85      0.13
    1.33      0.18
    1.20      0.90
    0.97      0.39
    1.15      0.23
    1.03      0.29
    1.26      0.11
    2.43      0.70
    1.89      0.23
    2.32      0.16
    1.74      0.22
  147.70      1.81
    0.95      0.74
    0.71      0.19
    0.58      0.20
    0.87      0.16
    1.30      0.16
    3.38      0.21
    2.39      0.23
    1.91      0.15
    1.51      0.19
    1.15      0.24
    0.74      0.12
    0.66      0.17
    1.55      1.08
    1.44      1.05
    1.94      0.26
    2.50      0.17
    2.33      0.19
    1.95      0.14
    1.15      0.16
    0.83      0.10
    0.55      0.22
    0.35      0.20
    0.48      0.18
    1.13      0.25
    2.25      0.21
    2.11      0.15
    2.00      0.23
    2.49      1.06
    2.61      0.89
    0.71      0.50
    0.31      0.15
    0.92      0.23
    1.19      0.21
    1.64      0.20
    2.48      0.57
    2.39      0.90
    2.23      0.20
    1.38      0.17
    1.07      0.16
    1.19      0.44
    0.55      0.21
    0.81      0.24
    0.92      0.42
    1.94      0.37
    3.14      0.84
    2.17      0.57
    2.85      0.60
    0.84      0.20
    1.73      0.64
    2.16      0.90
    0.75      0.42
    1.15      0.50
    1.33      0.45
    2.27      0.47
