      enp1s0      
 KB/s in  KB/s out
 6340.20  115384.9
 6303.64  114586.7
 6303.88  114482.3
 6336.47  115375.3
 6286.95  114005.2
 6300.32  114415.6
 6315.13  115067.8
 6336.16  115018.1
 6339.77  115025.1
 6310.73  115122.4
 6334.66  115271.1
 6308.23  114601.5
 6334.86  115332.8
 6294.62  113932.7
 6334.03  115522.4
 6330.24  114986.8
 6330.73  114851.7
 6353.32  115499.5
 6327.70  115255.1
 6315.63  115219.1
 6320.60  114368.8
 6310.87  114587.6
 6275.90  113768.3
 6345.55  115171.9
 6340.15  115249.1
 6309.23  114346.3
 6335.14  115613.9
 6329.71  115117.0
 6334.34  114825.4
 6317.77  114925.6
 6248.03  113537.0
 6306.22  114210.0
 6336.11  114274.2
 6269.29  113856.3
 6244.64  113241.4
 6347.80  115085.1
 6343.58  115375.5
 6338.20  115297.7
 6338.44  115044.1
 6304.89  114828.5
 6346.39  115412.0
 6322.66  114519.3
 6306.75  114987.3
 6302.13  114272.8
 6356.99  115450.7
 6279.91  113528.5
 6269.89  113546.4
 6313.44  114389.2
 6346.57  115457.9
 6349.14  115276.3
 6322.21  114411.3
 6337.59  115311.5
 6347.00  115251.9
 6323.39  114647.9
 6370.13  115196.8
 6257.09  113737.7
 6177.22  111434.0
 6312.77  113858.1
 6325.42  114963.5
 6335.61  114778.3
 6356.07  115141.5
 6310.04  114591.5
 6240.74  112940.2
 6294.69  114295.0
 6323.37  114468.3
 6329.38  115067.2
 6332.88  114908.3
 6349.23  115520.2
 6311.46  114395.9
 6356.23  115216.7
 6342.16  114747.8
 6330.36  115081.5
 6305.16  114114.9
 6310.61  114749.9
 6332.39  114433.9
 6347.81  115161.5
 6341.62  115254.3
 6300.89  114374.6
 6318.17  114335.5
 6318.93  114647.1
 6341.55  115178.8
 6347.45  115102.1
 6332.57  115024.1
 6331.69  115178.2
 6352.44  114945.7
 6276.75  113656.5
 6336.09  115388.2
 6315.47  114315.4
 6339.26  115250.4
 6337.51  115058.5
 6329.83  114648.0
 6317.53  114735.2
 6350.91  115418.4
 6333.19  114975.4
 6346.31  115055.7
 6188.55  111689.4
 6365.94  115293.3
 6307.68  114416.8
 6327.79  114594.3
 6350.94  115646.4
 6313.16  113847.3
 6351.24  115473.8
 6352.07  115378.0
 6287.20  113418.9
 6309.34  114310.5
 6343.73  115050.2
 6339.71  114944.4
 6336.35  115053.7
 6281.00  113962.1
 6347.39  115116.9
 6342.96  114697.9
 6340.32  115055.9
 6334.13  114793.7
 6316.27  114939.9
 6352.42  114769.6
 6343.65  115222.7
 6286.83  113929.9
 6195.77  111775.3
 6232.71  112641.6
 6344.89  115347.9
 6359.59  115282.9
 6350.01  115020.2
 6323.47  114585.0
 6348.18  115318.7
 6351.41  115072.3
 6344.64  115218.6
 6328.69  114517.1
 6360.20  115294.9
 6328.21  115145.1
 6344.43  114992.2
 6306.23  114099.4
 6354.42  115467.1
 6305.01  114475.1
 6328.74  114570.0
 6321.52  114717.2
 6328.84  114956.4
 6338.04  114987.5
 6341.36  114716.3
 6371.99  115584.3
 6352.72  115270.5
 6374.14  115461.7
 6319.44  114075.0
 6349.90  115452.2
 6351.91  114808.8
 6300.85  114434.4
 6355.04  115361.7
 6384.40  115296.7
 6331.92  115176.9
 6346.83  114717.3
 6359.28  115514.8
 6365.99  115504.9
 6342.11  115447.5
 6359.15  115351.3
 6340.33  115102.7
 6295.37  113677.0
 6350.45  115352.0
 6332.26  114252.7
 6322.03  114828.6
 6364.22  115389.0
 6356.92  115440.9
 6364.12  115540.4
 6334.75  115386.0
 6336.75  114668.7
 6366.19  115365.1
 6366.05  115363.7
 6210.45  112071.9
 6310.93  114333.6
 6339.48  114772.6
 6347.60  115126.9
 6319.27  114375.1
 6335.09  114421.0
 6343.14  115136.4
 6353.67  115422.7
 6218.37  112713.2
 6306.73  114074.8
 6328.78  114696.0
 6344.12  115275.4
 6350.99  115025.0
 6334.59  114954.6
 6340.91  114767.8
 6335.34  115026.2
 6357.63  115066.9
 6362.50  115415.9
 6356.39  115005.0
 6357.56  115147.4
 6347.65  115320.6
 6353.59  114688.3
 6322.26  114801.6
 6349.56  114951.2
 6164.11  110331.9
 6348.85  115011.7
 6340.94  114771.3
 6261.38  113943.4
 6359.38  115639.1
 6358.64  115226.7
 6367.95  115466.3
 6343.65  114536.1
 6236.85  112693.5
 6315.23  113787.3
 6362.71  115132.9
 6362.73  115428.9
 6342.38  114696.6
 6324.76  114876.1
 6367.14  115383.9
 6342.85  115541.7
 6364.34  115204.7
 6346.79  115129.7
 6332.05  114369.1
 6364.29  115520.6
 6348.33  115156.3
 6354.84  114824.4
 6349.67  115562.2
 6371.74  115406.6
 6326.07  114441.7
 6345.58  114926.1
 6347.35  114836.2
 6348.67  115280.8
 6290.49  113427.0
 6322.71  114579.1
 6369.13  115051.7
 6337.18  115253.0
 6367.96  115330.9
 6353.32  114775.8
 6333.00  114492.7
 6298.42  113823.9
 6365.02  115010.6
 6365.83  115009.0
 6361.63  115482.7
 6345.67  114911.8
 6355.56  115204.6
 6346.29  114854.2
 6359.13  115371.4
 6368.48  115313.5
 6311.46  114542.3
 6318.37  114084.1
 6355.98  115096.6
 6369.00  115265.5
 6372.64  115217.6
 6367.99  114999.0
 6346.37  115297.8
 6365.33  115204.1
 6338.40  115065.1
 6348.02  115058.2
 6183.25  110901.3
 6295.30  113822.4
 6258.07  112671.8
 6351.61  115164.8
 6317.70  113877.8
 6331.69  114454.9
 6360.40  115402.7
 6346.99  113992.4
 6333.14  114683.7
 6366.34  115426.1
 6361.67  115203.4
 6298.09  114095.7
 6299.15  113364.2
 6371.49  114964.0
 6235.87  112812.0
 6333.31  114138.3
 6374.61  115260.3
 6349.05  114741.7
 6366.84  115355.6
 6372.02  115140.6
 6278.18  113056.1
 6367.42  115329.1
 6361.70  115357.6
 6380.69  115406.6
 6349.00  114587.1
 6372.73  115273.5
 6343.94  115075.2
 6347.93  115146.4
 6347.37  115041.5
 6335.85  114549.8
 6327.00  114533.4
 6377.60  114822.8
 6366.74  115274.2
 6324.57  114188.1
 6351.42  115101.4
 6351.45  115360.2
 6358.69  114782.8
 6351.27  115281.4
 6372.41  115201.8
 6371.78  115198.6
 6354.98  115157.7
 6325.83  113972.1
 6331.38  114699.7
 6364.71  115241.7
 6353.14  114691.3
 6361.62  115631.2
 6309.23  113753.0
 6350.45  115332.1
 6311.45  113688.2
 6371.55  115427.8
 6342.23  115252.6
 6336.65  114805.7
 6355.21  114490.4
 6359.23  115372.1
 6344.97  115041.9
 6352.49  115429.9
 6372.78  115447.3
 6346.78  115248.3
 6328.82  114510.6
 6340.88  115244.6
 6369.96  115170.0
 6348.54  114976.6
 6352.88  115024.8
 6323.48  114971.2
 6288.89  113169.7
 6339.02  114620.2
 6373.06  115643.6
 6348.79  115020.2
 6363.67  115542.1
 6349.64  115036.0
 6349.69  115356.1
 6353.53  115456.2
 6339.40  114293.9
 6386.31  115411.1
 6363.87  115667.2
 6377.50  115344.1
 6287.08  114198.0
 6379.19  115144.6
 6300.94  113612.2
 6350.02  115126.3
 6344.63  114700.6
 6370.77  115433.5
 6278.86  113133.7
 6339.03  115041.8
 6364.30  114762.9
 6345.34  115210.7
 6381.57  115484.0
 6340.68  114555.8
 6363.12  115172.8
 6358.28  115262.9
 6347.83  115213.5
 6373.59  114927.5
 6354.15  115187.6
 6315.92  114172.6
 6328.29  113867.5
 6166.52  110646.1
 6373.32  115156.5
 6346.59  115584.7
 6334.32  114701.6
 6349.81  114919.6
 6361.17  115393.6
 6350.81  114880.8
 6358.93  115266.4
 6354.66  114932.6
 6356.95  114885.2
 6353.38  115146.1
 6361.21  115571.8
 6354.37  114693.1
 6340.81  115021.2
 6370.62  115388.3
 6380.18  115533.3
 6350.87  115107.9
 6315.62  114200.7
 6366.21  115469.9
 6349.20  114967.6
 6332.31  114178.8
 6357.88  115494.9
 6335.38  114459.0
 6352.55  114916.5
 6358.32  115223.3
 6360.14  115314.1
 6288.48  112989.1
 6267.16  112752.8
 6244.29  112425.8
 6323.28  114288.0
 6365.18  115352.5
 6368.69  115255.5
 6344.18  115166.8
 6370.77  115429.5
 6357.64  114907.9
 6336.55  114544.1
 6202.04  111290.3
 6306.22  113803.2
 6370.92  115729.6
 6356.60  115017.0
 6348.23  115202.3
 6343.57  114552.4
 6354.39  115093.4
 6360.17  115096.9
 6285.89  113462.7
 6324.38  114189.0
 6370.74  115258.9
 6330.29  114788.5
 6249.74  112329.0
 6356.74  114638.1
 6311.32  113926.1
 6352.39  115370.4
 6357.15  115032.8
 6376.50  115635.5
 6346.08  114709.5
 6366.82  115321.3
 6349.84  114906.3
 6353.43  114403.7
 6352.06  114885.4
 6284.43  114115.8
 6385.39  115172.7
 6372.51  115524.1
 6355.94  115147.8
 6349.63  115418.2
 6368.23  115360.3
 6362.08  115202.5
 6360.37  115047.1
 6271.99  112499.6
 6343.28  115261.7
 6354.69  114820.4
 6360.85  115298.9
 6364.38  115408.4
 6365.46  115473.2
 6360.33  115372.8
 6309.92  113590.5
 6353.53  115260.3
 6349.60  114797.0
 6301.98  113613.9
 6348.80  114712.9
 6357.92  115233.7
 6340.61  114613.2
 6358.06  115269.1
 6371.06  115314.1
 6351.41  115103.2
 6376.37  115288.7
 6363.05  115409.9
 6352.98  115128.7
 6365.55  115169.9
 6346.27  115302.8
 6396.87  115598.7
 6324.86  114281.5
 6342.90  114846.1
 6356.72  115497.0
 6361.22  115189.8
 6363.77  115357.0
 6358.10  115155.2
 6358.64  115282.8
 6363.85  115576.5
 6316.47  114098.3
 6345.45  114696.1
 6359.63  115190.3
 6354.29  114375.2
 6362.04  115158.7
 6360.77  115136.2
 6156.36  110173.5
 6341.53  114555.3
 6346.18  114885.3
 6354.18  115295.9
 6352.61  115040.2
 6348.20  115088.6
 6350.62  114869.9
 6367.25  115507.4
 6372.72  115348.8
 6359.44  114968.4
 6347.85  115246.3
 6358.41  114847.2
 6341.80  114749.1
 6373.96  115290.0
 6361.69  114720.7
 6386.27  115793.3
 6324.11  114535.5
 6363.06  115580.0
 6354.30  114765.6
 6344.29  114893.0
 6274.85  113036.1
 6367.38  114859.5
 6319.48  114063.9
 6358.42  115413.2
 6340.77  115111.9
 6363.38  114581.0
 6364.87  115384.2
 6347.97  115547.8
 6372.48  115530.3
 6366.53  115223.9
 6363.78  115132.1
 6355.76  115274.7
 6348.59  115248.5
 6361.13  115230.0
 6320.82  113880.4
 6337.61  114970.5
 6366.91  115431.7
 6360.36  115238.4
 6332.77  114536.6
 6364.99  115005.7
 6366.96  115353.5
 6351.79  115063.0
 6358.11  115107.6
 6341.40  115135.3
 6348.10  114830.9
 6364.90  115470.5
 6368.72  115164.0
 6374.31  115284.9
 6349.25  115074.8
 6273.14  112737.9
 6372.08  114835.4
 6355.69  115119.5
 6345.91  114751.2
 6367.42  115417.2
 6361.36  115107.4
 6266.81  112290.0
 6353.88  115414.7
 6371.64  115216.7
 6362.38  115112.1
 6381.49  115306.8
 6311.53  114165.6
 6370.60  114888.6
 6361.83  115419.2
 6340.70  114138.6
 6311.08  113980.5
 6354.18  114934.7
 6388.93  115409.7
 6360.39  115176.7
 6364.64  115437.7
 6354.76  115091.6
 6328.15  114414.9
 6358.18  115325.1
 6383.08  115582.6
 6360.23  114850.9
 6262.08  112701.0
 6160.16  110355.9
 6354.87  115273.8
 6370.41  114976.2
 6367.42  115224.9
 6368.96  115295.9
 6351.62  115222.5
 6360.24  115347.8
 6380.82  115492.8
 6332.70  114451.5
 6367.01  115353.1
 6371.15  115524.6
 6375.17  115388.9
 6388.63  115555.8
 6365.29  115681.3
 6360.14  115316.5
 6380.59  115463.5
 6368.65  115485.6
 6357.06  115179.5
 6364.77  115055.0
 6315.41  114202.6
 6363.27  115328.5
 6162.94  110267.8
 6311.09  114310.0
 6299.31  113247.9
 6372.82  114657.3
 6336.94  115307.3
 6270.16  113113.1
 6281.54  112745.3
 6335.74  114542.1
 6342.14  114482.9
 6358.68  115474.0
 6358.49  115176.8
 6384.38  115190.1
 6240.63  112582.8
 6344.39  114818.7
 6361.67  115491.6
 6364.06  115380.8
 6356.36  115144.5
 6332.50  114483.6
 6331.15  114189.4
 6314.89  113685.5
 6333.03  114357.2
 6343.77  115186.6
 6364.50  115011.9
 6347.39  115141.8
 6357.80  114617.7
 6376.92  115480.6
 6358.99  114983.1
 6206.24  111047.4
 6338.23  114167.4
 6373.55  115426.2
 6360.72  115462.8
 6347.36  115221.2
 6344.63  114594.6
 6382.76  115689.9
 6358.40  114758.0
 6351.40  115208.6
 6355.62  115394.1
 6380.76  114742.5
 6347.62  115019.0
 6371.20  115453.9
 6348.23  114996.2
 6361.25  115238.4
 6365.64  114736.2
 6170.40  110293.8
 6355.06  115036.5
 6366.92  115355.7
 6334.60  114667.9
 6326.03  113723.8
 6369.14  115133.4
 6350.16  115455.7
 6381.71  115152.1
 6383.17  115125.4
 6243.91  112151.8
 6192.96  111082.4
 6364.08  115359.9
 6366.14  115194.4
 6348.57  114682.9
 6358.47  115284.7
 6362.83  115354.5
 6376.05  115715.6
 6371.26  114740.6
 6276.42  113563.5
 6340.27  114411.3
 6333.15  115383.3
 6332.82  114636.5
 6358.28  114921.8
 6350.06  114909.1
 6377.75  115626.1
 6336.47  114691.7
 6374.83  115077.9
 6355.30  115241.7
 6363.01  115112.4
 6269.80  113443.9
 6361.51  115185.9
 6364.66  115315.0
 6372.50  115433.5
 6367.56  115188.8
 6368.51  115509.1
 6369.48  115310.4
 6360.12  115246.3
 6352.46  115274.9
 6345.82  114738.1
 6346.24  114904.7
 6375.97  115173.8
 6351.18  114830.6
 6355.52  115146.8
 6363.10  115268.6
 6377.30  114883.7
 6355.86  115101.7
 6365.67  115430.5
 6344.36  115342.7
 6366.91  115252.9
 6351.83  114978.0
 6369.53  114958.5
 6357.57  115285.2
 6365.83  115628.6
 6385.76  115229.1
 6329.88  114451.5
 6286.24  113033.5
 6346.93  115175.6
 6382.90  115406.5
 6333.09  114318.8
 6362.69  115191.8
 6339.34  114729.6
 6342.99  114862.2
 6310.32  114173.1
 6206.84  111148.0
 6367.02  115088.9
 6360.85  115588.1
 6377.16  115246.5
 6349.91  114631.3
 6334.20  114530.9
 6370.69  115442.8
 6363.81  115023.8
 6162.63  110089.4
 6373.63  115032.2
 6300.31  113863.4
 6358.83  114836.5
 6367.24  114945.7
 6356.12  115166.3
 6363.44  115468.8
 6365.05  115217.2
 6354.20  115302.2
 6336.39  114364.5
 6373.02  115434.0
 6372.39  115358.6
 6241.13  111875.3
 6312.07  114377.5
 6365.53  115475.9
 6344.88  114796.1
 6344.71  114844.8
 6362.08  115164.4
 6365.02  115363.9
 6380.17  115254.8
 6350.96  115156.4
 6351.47  115280.3
 6343.72  114899.2
 6366.12  115115.0
 6370.54  115352.4
 6364.46  115508.9
 6351.46  115215.9
 6363.79  115027.9
 6346.32  115278.7
 6361.55  115486.2
 6212.79  111097.7
 6370.97  115328.2
 6367.00  115478.0
 6350.27  114798.3
 6368.45  115346.0
 6333.57  114526.8
 6368.90  115309.8
 6367.28  115232.5
 6350.77  115187.3
 6375.53  115625.8
 6366.53  115307.9
 6359.16  115211.4
 6351.26  113881.8
 6370.61  115577.5
 6364.41  115415.9
 6359.06  115143.3
 6353.07  115533.4
 6361.82  114727.4
 6368.37  115499.4
 6376.40  115392.9
 6088.69  109120.3
 6374.71  115002.0
 6356.09  115215.9
 6367.98  115284.1
 6353.66  115485.0
 6375.62  115508.4
 6370.89  115188.5
 6365.89  115404.5
 6318.54  114339.1
 6317.14  113476.5
 6134.02  109579.7
 6385.50  115312.8
 6366.11  115204.1
 6369.12  115602.8
 6367.46  115246.4
 6340.59  114453.8
 6315.20  113696.3
 6368.21  115299.6
 6386.77  115653.3
 6374.77  114939.3
 6350.54  114942.7
 6337.99  114495.2
 6374.60  115013.9
 6372.27  115446.9
 6251.79  112929.3
 6383.37  115266.3
 6359.94  114696.6
 6356.71  115147.0
 6372.04  115192.6
 6347.68  115210.1
 6373.02  115438.4
 6368.76  114992.6
 6386.64  114912.9
 6382.01  115539.9
 6356.25  115313.1
 6352.07  115358.2
 6375.95  114862.6
 6367.63  115645.7
 6365.81  115173.4
 6357.02  115115.0
 6370.00  115366.3
 6375.72  115720.5
 6333.70  114541.5
 6345.53  114752.7
 6390.35  115431.9
 6371.05  115151.6
 6339.46  114781.8
 6372.71  115448.6
 6357.95  115240.7
 6347.74  114799.7
 6334.09  113966.3
 6255.04  112650.3
 6350.78  114763.7
 6380.81  115457.7
 6346.98  115235.3
 6359.52  114724.4
 6385.01  115477.4
 6352.16  114982.6
 6364.23  115043.6
 6371.42  115516.8
 6374.14  115270.2
 6368.22  115244.0
 6364.06  115729.5
 6373.97  115257.1
 6344.10  115307.9
 6363.54  115158.3
 6363.33  115348.8
 6359.78  115163.0
 6363.47  115168.8
 6306.21  113585.5
 6355.64  115216.0
 6381.76  115214.4
 6371.38  115202.7
 6344.43  115107.2
 6366.18  115227.3
 6359.95  115162.2
 6373.81  115531.9
 6302.16  113262.6
 6363.16  115189.2
 6348.87  115137.3
 6376.63  115182.6
 6377.94  115366.5
 6361.97  115301.6
 6354.69  115146.9
 6383.18  115552.8
 6347.87  114969.6
 6390.90  115290.9
 6271.50  113253.8
 6363.72  114792.7
 6382.99  115508.2
 6353.34  114793.5
 6347.27  114808.7
 6375.04  114898.1
 6354.73  115232.0
 6366.81  115231.3
 6355.90  115186.8
 6374.12  115105.2
 6351.52  115499.2
 6370.65  115052.0
 6383.44  115392.3
 6360.97  115278.3
 6377.19  115577.6
 6351.62  115225.2
 6263.50  112316.2
 6371.36  115404.7
 6375.72  115091.9
 6370.21  115301.8
 6374.53  115560.8
 6339.81  113833.0
 6358.14  115279.0
 6379.29  115498.3
 6369.59  115270.5
 6345.32  114859.4
 6380.63  115074.6
 6350.70  115003.8
 6366.04  115264.6
 6354.84  114915.4
 6368.68  115439.5
 6334.94  114767.0
 6366.77  114993.1
 6368.70  115730.5
 6357.44  114893.1
 6365.02  115425.9
 6362.10  115324.6
 6365.13  114814.2
 6363.66  115147.1
 6355.73  115333.1
 6353.88  115071.9
 6349.25  114713.6
 6367.35  115242.4
 6355.22  115156.5
 6363.55  115533.0
 6363.04  115409.2
 6365.14  115143.3
 6352.53  114460.2
 6357.39  115385.0
 6361.11  115006.8
 6359.93  115107.7
 6327.60  114450.1
 6368.97  115461.9
 6352.23  114632.6
 6370.69  115249.5
 6363.34  114923.9
 6344.97  114858.9
 6369.83  115064.7
 6378.72  115520.5
 6363.78  115414.9
 6371.67  115316.9
 6359.17  114860.1
 6366.63  115599.1
 6368.22  115354.6
 6352.15  115466.5
 6372.08  114918.1
 6370.50  115109.9
 6349.31  114606.5
 6336.51  114567.0
 6336.93  114571.4
 6370.96  115135.8
 6387.98  115442.7
 6377.46  115620.7
 6350.51  115216.7
 6385.11  115470.1
 6362.16  115207.8
 6365.30  114918.0
 6364.71  115274.0
 6355.93  115213.6
 6366.82  115442.2
 6364.33  115601.6
 6380.24  115074.2
 6375.03  115276.7
 6373.57  115487.9
 6339.36  115264.0
 6371.76  115285.6
 6304.10  113120.1
 6179.52  110526.0
 6357.94  115039.4
 6348.87  115259.9
 6374.91  115303.7
 6354.49  115195.9
 6352.56  115051.7
 6379.84  115492.1
 6279.96  112896.6
 6345.15  114959.0
 6366.05  114972.1
 6363.31  115091.4
 6371.55  115134.0
 6322.68  114544.2
 6361.45  115054.3
 6375.78  115572.4
 6369.78  115020.9
 6366.06  115143.2
 6368.52  115181.6
 6357.30  115101.4
 6380.03  114940.4
 6361.02  115347.1
 6365.89  115642.3
 6324.62  114046.6
 6356.67  115274.1
 6367.03  115289.0
 6368.70  115003.9
 6367.67  115741.5
 6344.91  115079.7
 6369.89  115245.9
 6337.90  114403.7
 6354.26  115049.0
 6389.32  115505.3
 6353.70  115192.6
 6370.00  115487.3
 6360.60  115450.9
 6378.17  115482.5
 6359.57  115200.8
 6358.72  115138.2
 6183.40  111025.5
 6363.70  114744.6
 6318.41  113835.4
 6336.80  114807.7
 6334.86  114668.4
 6373.23  115656.7
 6362.39  115227.4
 6388.97  115267.9
 6354.42  115020.1
 6347.47  114617.8
 6375.85  115081.7
 6312.50  113994.0
 6355.99  114926.8
 6362.80  115352.8
 6379.08  115432.1
 6375.72  115475.6
 6364.39  115314.4
 6363.68  115361.5
 6379.31  115492.2
 6358.90  115279.9
 6357.70  115018.0
 6373.52  115481.8
 6376.32  115389.2
 6362.99  115415.8
 6351.84  115306.7
 6371.14  114638.0
 6336.58  114608.6
 6364.82  115384.8
 6373.45  115331.2
 6362.08  115447.7
 6359.84  114725.2
 6382.16  115345.2
 6369.92  115429.6
 6342.81  114771.8
 6373.46  115753.2
 6345.75  114443.7
 6360.01  115252.2
 6189.80  110347.2
 6366.31  115491.0
 6378.58  115115.3
 6351.43  115252.2
 6374.32  114941.5
 6370.43  115502.8
 6307.62  114023.8
 6364.21  115341.4
 6378.19  115511.0
 6374.31  115263.5
 6354.66  115062.1
 6368.68  115205.4
 6370.62  115347.8
 6373.18  115098.3
 6352.92  115393.7
 6378.36  115574.2
 6361.35  114476.4
 6338.53  114736.9
 6355.20  114777.5
 6387.58  115499.8
 6363.00  115302.4
 6378.00  115592.3
 6362.65  115371.4
 6356.12  114718.5
 6360.64  115275.4
 6368.33  115616.8
 6371.02  115407.6
 6233.19  111640.5
 6352.26  114959.2
 6373.06  115233.6
 6361.11  115373.0
 6379.62  115071.4
 6367.38  114991.1
 6365.73  115423.0
 6348.74  114937.6
 6365.69  115259.3
 6352.39  114420.3
 6349.56  115171.4
 6367.90  114649.7
 6375.82  115280.8
 6250.59  112774.4
 6342.94  114513.2
 6378.54  115538.5
 6320.17  114063.3
 6374.46  114980.5
 6382.68  115491.3
 6339.84  114638.7
 6161.23  110318.7
 6377.91  115198.5
 6382.79  115667.5
 6367.76  115159.6
 6389.11  115769.0
 6349.37  115104.7
 6365.44  115334.7
 6370.24  115271.6
 6385.61  115478.6
 6358.77  115027.2
 6356.12  115187.9
 6347.56  114801.4
 6382.61  115354.9
 6384.93  115525.6
 6342.48  115049.3
 6360.09  115065.8
 6361.26  115376.9
 6359.60  115316.5
 6397.53  115524.0
 6363.66  115577.7
 6375.03  115218.0
 6350.36  114950.0
 6255.11  112443.9
 6371.27  115502.8
 6367.84  115276.7
 6363.13  115025.0
 6366.66  115520.1
 6381.71  115336.1
 6367.40  115361.5
 6364.71  115293.9
 6357.67  115407.4
 6369.79  115586.5
 6365.18  115263.0
 6355.81  115211.2
 6382.23  115349.1
 6376.15  115489.8
 6367.33  115299.5
 6375.09  115273.8
 6369.21  115299.1
 6381.98  115559.4
 6368.77  115238.2
 6381.63  115160.0
 6365.69  115487.0
 6370.50  115364.2
 6356.13  115288.6
 6375.25  115267.4
 6385.14  115507.7
 6344.88  114576.1
 6343.43  114976.1
 6373.32  115457.5
 6370.06  115188.4
 6369.53  115399.8
 6293.30  113473.7
 6379.60  114923.9
 6337.33  114934.2
 6344.48  114658.8
 6323.92  114249.6
 6359.89  114966.2
 6376.56  115059.9
 6339.53  115011.5
 6360.09  114980.6
 6356.61  114835.6
 6369.91  115369.6
 6359.19  115347.4
 6391.12  115266.8
 6357.14  115338.1
 6346.11  114460.5
 4517.34  71366.09
    2.18      3.13
    1.65      0.27
    1.76      0.21
    2.28      0.29
    0.98      0.24
    1.73      0.26
    1.44      0.15
    1.07      0.32
    1.13      0.15
    0.65      0.28
    1.16      0.12
    1.62      0.25
    1.88      0.31
    1.57      0.24
    1.06      0.21
    1.73      0.26
    1.60      0.24
    1.35      0.24
    0.88      0.23
    0.56      0.34
    1.96      0.30
    2.05      0.24
    1.89      0.22
    1.21      0.30
    1.55      0.20
    1.84      0.70
    1.62      0.42
    1.45      0.96
    1.52      2.24
    1.29      0.53
    1.64      0.12
    2.09      0.69
    1.66      0.29
    1.29      0.29
    1.32      0.17
    1.23      0.30
    1.43      0.46
    1.84      1.42
    1.21      0.43
    2.37      1.35
    2.86      0.55
    2.19      0.41
    2.68      1.44
    1.25      0.41
    2.23      1.46
    2.10      0.58
    1.09      0.19
    1.36      0.93
    1.20      0.42
    2.21      0.94
    1.68      0.12
    2.33      0.48
    1.92      2.71
    1.88      1.16
    1.45      0.42
    1.66      0.73
    1.44      0.17
    0.84      0.13
    1.06      0.17
    1.47      0.11
    1.93      0.14
    2.03      0.09
    1.37      0.09
    1.50      0.16
    2.07      0.66
    1.25      0.15
    0.81      0.10
    0.78      0.15
    1.55      0.10
    1.80      0.19
    2.02      0.15
    0.68      0.15
    1.46      0.10
    2.11      0.92
    1.39      0.31
  106.10      2.52
    1.01      0.33
    1.30      0.89
    1.47      0.17
    2.27      0.78
    3.11      0.45
    1.88      0.34
    1.73      0.36
    1.84      0.49
    1.50      0.18
    1.41      0.23
    1.24      0.53
    2.50      0.23
    1.92      0.86
    2.02      0.72
    1.93      0.25
    1.32      0.19
    1.17      0.17
    1.28      0.17
    1.00      0.29
    0.98      0.25
    1.53      0.78
    1.86      0.53
    1.43      0.43
    2.11      0.37
    1.72      0.54
    1.77      0.45
    1.80      0.72
    1.86      0.43
    1.74      0.93
