time               total        used        free      shared  buff/cache   available
2023-08-01 12:36:16  Mem:           125G         30G         73G        1.1M         20G         93G
2023-08-01 12:36:19  Mem:           125G         30G         73G        1.1M         20G         93G
2023-08-01 12:36:22  Mem:           125G         30G         73G        1.1M         20G         93G
2023-08-01 12:36:25  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:28  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:31  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:34  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:37  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:40  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:43  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:46  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:49  Mem:           125G         30G         73G        1.1M         21G         93G
2023-08-01 12:36:52  Mem:           125G         30G         72G        1.1M         21G         93G
2023-08-01 12:36:55  Mem:           125G         30G         72G        1.1M         21G         93G
2023-08-01 12:36:58  Mem:           125G         30G         72G        1.1M         21G         93G
2023-08-01 12:37:01  Mem:           125G         30G         72G        1.1M         21G         93G
2023-08-01 12:37:04  Mem:           125G         30G         72G        1.1M         21G         93G
2023-08-01 12:37:07  Mem:           125G         30G         72G        1.1M         21G         93G
2023-08-01 12:37:10  Mem:           125G         31G         72G        1.1M         21G         93G
2023-08-01 12:37:13  Mem:           125G         31G         72G        1.1M         21G         93G
2023-08-01 12:37:16  Mem:           125G         31G         72G        1.1M         21G         93G
2023-08-01 12:37:19  Mem:           125G         31G         72G        1.1M         21G         93G
2023-08-01 12:37:22  Mem:           125G         31G         72G        1.1M         21G         93G
2023-08-01 12:37:25  Mem:           125G         31G         72G        1.1M         21G         93G
2023-08-01 12:37:28  Mem:           125G         31G         72G        1.1M         21G         92G
2023-08-01 12:37:31  Mem:           125G         31G         72G        1.1M         21G         92G
2023-08-01 12:37:34  Mem:           125G         31G         71G        1.1M         21G         92G
2023-08-01 12:37:37  Mem:           125G         31G         71G        1.1M         21G         92G
2023-08-01 12:37:40  Mem:           125G         31G         71G        1.1M         21G         92G
2023-08-01 12:37:43  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:37:46  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:37:49  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:37:52  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:37:55  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:37:58  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:38:01  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:38:04  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:38:07  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:38:10  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:38:13  Mem:           125G         31G         71G        1.1M         22G         92G
2023-08-01 12:38:16  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:19  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:22  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:25  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:28  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:31  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:34  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:37  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:40  Mem:           125G         31G         70G        1.1M         22G         92G
2023-08-01 12:38:43  Mem:           125G         32G         70G        1.1M         22G         92G
2023-08-01 12:38:46  Mem:           125G         32G         70G        1.1M         22G         92G
2023-08-01 12:38:49  Mem:           125G         32G         70G        1.1M         22G         92G
2023-08-01 12:38:52  Mem:           125G         32G         70G        1.1M         22G         92G
2023-08-01 12:38:55  Mem:           125G         32G         70G        1.1M         22G         92G
2023-08-01 12:38:58  Mem:           125G         32G         70G        1.1M         22G         91G
2023-08-01 12:39:01  Mem:           125G         32G         69G        1.1M         22G         91G
2023-08-01 12:39:04  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:07  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:10  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:13  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:16  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:19  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:22  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:25  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:28  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:31  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:34  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:37  Mem:           125G         32G         69G        1.1M         23G         91G
2023-08-01 12:39:40  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:39:43  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:39:46  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:39:49  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:39:52  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:39:55  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:39:58  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:40:01  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:40:04  Mem:           125G         32G         68G        1.1M         23G         91G
2023-08-01 12:40:07  Mem:           125G         33G         68G        1.1M         23G         91G
2023-08-01 12:40:10  Mem:           125G         33G         68G        1.1M         23G         91G
2023-08-01 12:40:13  Mem:           125G         33G         68G        1.1M         23G         91G
2023-08-01 12:40:16  Mem:           125G         33G         68G        1.1M         23G         91G
2023-08-01 12:40:19  Mem:           125G         33G         67G        1.1M         24G         91G
2023-08-01 12:40:22  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:25  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:28  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:31  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:34  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:37  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:40  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:43  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:46  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:50  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:53  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:56  Mem:           125G         33G         67G        1.1M         24G         90G
2023-08-01 12:40:59  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:02  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:05  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:08  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:11  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:14  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:17  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:20  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:23  Mem:           125G         33G         66G        1.1M         24G         90G
2023-08-01 12:41:26  Mem:           125G         34G         66G        1.1M         24G         90G
2023-08-01 12:41:29  Mem:           125G         34G         66G        1.1M         24G         90G
2023-08-01 12:41:32  Mem:           125G         34G         66G        1.1M         24G         90G
2023-08-01 12:41:35  Mem:           125G         34G         65G        1.1M         25G         90G
2023-08-01 12:41:38  Mem:           125G         34G         65G        1.1M         25G         90G
2023-08-01 12:41:41  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:41:44  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:41:47  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:41:50  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:41:53  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:41:56  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:41:59  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:42:02  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:42:05  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:42:08  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:42:11  Mem:           125G         34G         65G        1.1M         25G         89G
2023-08-01 12:42:14  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:17  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:20  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:23  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:26  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:29  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:32  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:35  Mem:           125G         34G         64G        1.1M         25G         89G
2023-08-01 12:42:38  Mem:           125G         35G         64G        1.1M         25G         89G
2023-08-01 12:42:41  Mem:           125G         35G         64G        1.1M         25G         89G
2023-08-01 12:42:44  Mem:           125G         35G         64G        1.1M         25G         89G
2023-08-01 12:42:47  Mem:           125G         35G         64G        1.1M         26G         89G
2023-08-01 12:42:50  Mem:           125G         35G         63G        1.1M         26G         89G
2023-08-01 12:42:53  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:42:56  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:42:59  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:02  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:05  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:08  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:11  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:14  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:17  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:20  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:23  Mem:           125G         35G         63G        1.1M         26G         88G
2023-08-01 12:43:26  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:29  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:32  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:35  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:38  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:41  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:44  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:47  Mem:           125G         35G         62G        1.1M         26G         88G
2023-08-01 12:43:50  Mem:           125G         36G         62G        1.1M         26G         88G
2023-08-01 12:43:53  Mem:           125G         36G         62G        1.1M         26G         88G
2023-08-01 12:43:56  Mem:           125G         36G         62G        1.1M         26G         88G
2023-08-01 12:43:59  Mem:           125G         36G         62G        1.1M         26G         88G
2023-08-01 12:44:02  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:05  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:08  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:11  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:14  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:17  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:20  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:23  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:26  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:29  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:32  Mem:           125G         36G         61G        1.1M         27G         87G
2023-08-01 12:44:35  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:38  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:41  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:44  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:47  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:50  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:53  Mem:           125G         36G         60G        1.1M         27G         87G
2023-08-01 12:44:56  Mem:           125G         37G         60G        1.1M         27G         87G
2023-08-01 12:44:59  Mem:           125G         37G         60G        1.1M         27G         87G
2023-08-01 12:45:02  Mem:           125G         37G         60G        1.1M         27G         87G
2023-08-01 12:45:05  Mem:           125G         37G         60G        1.1M         27G         87G
2023-08-01 12:45:08  Mem:           125G         37G         60G        1.1M         27G         86G
2023-08-01 12:45:11  Mem:           125G         37G         59G        1.1M         27G         86G
2023-08-01 12:45:14  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:17  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:20  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:23  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:26  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:29  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:32  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:35  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:38  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:41  Mem:           125G         37G         59G        1.1M         28G         86G
2023-08-01 12:45:44  Mem:           125G         37G         58G        1.1M         28G         86G
2023-08-01 12:45:47  Mem:           125G         37G         58G        1.1M         28G         86G
2023-08-01 12:45:50  Mem:           125G         37G         58G        1.1M         28G         86G
2023-08-01 12:45:53  Mem:           125G         37G         58G        1.1M         28G         86G
2023-08-01 12:45:57  Mem:           125G         37G         58G        1.1M         28G         86G
2023-08-01 12:46:00  Mem:           125G         38G         58G        1.1M         28G         86G
2023-08-01 12:46:03  Mem:           125G         38G         58G        1.1M         28G         86G
2023-08-01 12:46:06  Mem:           125G         38G         58G        1.1M         28G         86G
2023-08-01 12:46:09  Mem:           125G         38G         58G        1.1M         28G         86G
2023-08-01 12:46:12  Mem:           125G         38G         58G        1.1M         28G         85G
2023-08-01 12:46:15  Mem:           125G         38G         58G        1.1M         28G         85G
2023-08-01 12:46:18  Mem:           125G         38G         57G        1.1M         28G         85G
2023-08-01 12:46:21  Mem:           125G         38G         57G        1.1M         28G         85G
2023-08-01 12:46:24  Mem:           125G         38G         57G        1.1M         28G         85G
2023-08-01 12:46:27  Mem:           125G         38G         57G        1.1M         28G         85G
2023-08-01 12:46:30  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:33  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:36  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:39  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:42  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:45  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:48  Mem:           125G         38G         57G        1.1M         29G         85G
2023-08-01 12:46:51  Mem:           125G         38G         56G        1.1M         29G         85G
2023-08-01 12:46:54  Mem:           125G         38G         56G        1.1M         29G         85G
2023-08-01 12:46:57  Mem:           125G         38G         56G        1.1M         29G         85G
2023-08-01 12:47:00  Mem:           125G         38G         56G        1.1M         29G         85G
2023-08-01 12:47:03  Mem:           125G         39G         56G        1.1M         29G         85G
2023-08-01 12:47:06  Mem:           125G         39G         56G        1.1M         29G         85G
2023-08-01 12:47:09  Mem:           125G         39G         56G        1.1M         29G         85G
2023-08-01 12:47:12  Mem:           125G         39G         56G        1.1M         29G         85G
2023-08-01 12:47:15  Mem:           125G         39G         56G        1.1M         29G         84G
2023-08-01 12:47:18  Mem:           125G         39G         56G        1.1M         29G         84G
2023-08-01 12:47:21  Mem:           125G         39G         56G        1.1M         29G         84G
2023-08-01 12:47:24  Mem:           125G         39G         56G        1.1M         29G         84G
2023-08-01 12:47:27  Mem:           125G         39G         55G        1.1M         29G         84G
2023-08-01 12:47:30  Mem:           125G         39G         55G        1.1M         29G         84G
2023-08-01 12:47:33  Mem:           125G         39G         55G        1.1M         29G         84G
2023-08-01 12:47:36  Mem:           125G         39G         55G        1.1M         29G         84G
2023-08-01 12:47:39  Mem:           125G         39G         55G        1.1M         29G         84G
2023-08-01 12:47:42  Mem:           125G         39G         55G        1.1M         30G         84G
2023-08-01 12:47:45  Mem:           125G         39G         55G        1.1M         30G         84G
2023-08-01 12:47:48  Mem:           125G         39G         55G        1.1M         30G         84G
2023-08-01 12:47:51  Mem:           125G         39G         55G        1.1M         30G         84G
2023-08-01 12:47:54  Mem:           125G         39G         55G        1.1M         30G         84G
2023-08-01 12:47:57  Mem:           125G         39G         55G        1.1M         30G         84G
2023-08-01 12:48:00  Mem:           125G         39G         54G        1.1M         30G         84G
2023-08-01 12:48:03  Mem:           125G         40G         54G        1.1M         30G         84G
2023-08-01 12:48:06  Mem:           125G         40G         54G        1.1M         30G         84G
2023-08-01 12:48:09  Mem:           125G         40G         54G        1.1M         30G         84G
2023-08-01 12:48:12  Mem:           125G         40G         54G        1.1M         30G         84G
2023-08-01 12:48:15  Mem:           125G         40G         54G        1.1M         30G         83G
2023-08-01 12:48:18  Mem:           125G         40G         54G        1.1M         30G         83G
2023-08-01 12:48:21  Mem:           125G         40G         54G        1.1M         30G         83G
2023-08-01 12:48:24  Mem:           125G         40G         54G        1.1M         30G         83G
2023-08-01 12:48:27  Mem:           125G         40G         54G        1.1M         30G         83G
2023-08-01 12:48:30  Mem:           125G         40G         54G        1.1M         30G         83G
2023-08-01 12:48:33  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:36  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:39  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:42  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:45  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:48  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:51  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:54  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:48:57  Mem:           125G         40G         53G        1.1M         30G         83G
2023-08-01 12:49:00  Mem:           125G         40G         53G        1.1M         31G         83G
2023-08-01 12:49:03  Mem:           125G         41G         53G        1.1M         31G         83G
2023-08-01 12:49:06  Mem:           125G         41G         52G        1.1M         31G         83G
2023-08-01 12:49:09  Mem:           125G         41G         52G        1.1M         31G         83G
2023-08-01 12:49:12  Mem:           125G         41G         52G        1.1M         31G         83G
2023-08-01 12:49:15  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:18  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:21  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:24  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:27  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:30  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:33  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:36  Mem:           125G         41G         52G        1.1M         31G         82G
2023-08-01 12:49:39  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:49:42  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:49:45  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:49:48  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:49:51  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:49:54  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:49:57  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:50:00  Mem:           125G         41G         51G        1.1M         31G         82G
2023-08-01 12:50:03  Mem:           125G         42G         51G        1.1M         31G         82G
2023-08-01 12:50:06  Mem:           125G         42G         51G        1.1M         31G         82G
2023-08-01 12:50:09  Mem:           125G         42G         51G        1.1M         31G         82G
2023-08-01 12:50:12  Mem:           125G         42G         50G        1.1M         31G         82G
2023-08-01 12:50:15  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:18  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:21  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:24  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:27  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:30  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:33  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:36  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:39  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:42  Mem:           125G         42G         50G        1.1M         32G         81G
2023-08-01 12:50:45  Mem:           125G         42G         49G        1.1M         32G         81G
2023-08-01 12:50:48  Mem:           125G         42G         49G        1.1M         32G         81G
2023-08-01 12:50:51  Mem:           125G         42G         49G        1.1M         32G         81G
2023-08-01 12:50:54  Mem:           125G         42G         49G        1.1M         32G         81G
2023-08-01 12:50:57  Mem:           125G         42G         49G        1.1M         32G         81G
2023-08-01 12:51:00  Mem:           125G         43G         49G        1.1M         32G         81G
2023-08-01 12:51:03  Mem:           125G         43G         49G        1.1M         32G         81G
2023-08-01 12:51:06  Mem:           125G         43G         49G        1.1M         32G         81G
2023-08-01 12:51:09  Mem:           125G         43G         49G        1.1M         32G         81G
2023-08-01 12:51:12  Mem:           125G         43G         49G        1.1M         32G         80G
2023-08-01 12:51:16  Mem:           125G         43G         49G        1.1M         32G         80G
2023-08-01 12:51:19  Mem:           125G         43G         48G        1.1M         32G         80G
2023-08-01 12:51:22  Mem:           125G         43G         48G        1.1M         32G         80G
2023-08-01 12:51:25  Mem:           125G         43G         48G        1.1M         32G         80G
2023-08-01 12:51:28  Mem:           125G         43G         48G        1.1M         32G         80G
2023-08-01 12:51:31  Mem:           125G         43G         48G        1.1M         32G         80G
2023-08-01 12:51:34  Mem:           125G         43G         48G        1.1M         33G         80G
2023-08-01 12:51:37  Mem:           125G         43G         48G        1.1M         33G         80G
2023-08-01 12:51:40  Mem:           125G         43G         48G        1.1M         33G         80G
2023-08-01 12:51:43  Mem:           125G         43G         48G        1.1M         33G         80G
2023-08-01 12:51:46  Mem:           125G         43G         48G        1.1M         33G         80G
2023-08-01 12:51:49  Mem:           125G         43G         48G        1.1M         33G         80G
2023-08-01 12:51:52  Mem:           125G         43G         47G        1.1M         33G         80G
2023-08-01 12:51:55  Mem:           125G         43G         47G        1.1M         33G         80G
2023-08-01 12:51:58  Mem:           125G         44G         47G        1.1M         33G         80G
2023-08-01 12:52:01  Mem:           125G         44G         47G        1.1M         33G         80G
2023-08-01 12:52:04  Mem:           125G         44G         47G        1.1M         33G         80G
2023-08-01 12:52:07  Mem:           125G         44G         47G        1.1M         33G         80G
2023-08-01 12:52:10  Mem:           125G         44G         47G        1.1M         33G         79G
2023-08-01 12:52:13  Mem:           125G         44G         47G        1.1M         33G         79G
2023-08-01 12:52:16  Mem:           125G         44G         47G        1.1M         33G         79G
2023-08-01 12:52:19  Mem:           125G         44G         47G        1.1M         33G         79G
2023-08-01 12:52:22  Mem:           125G         44G         47G        1.1M         33G         79G
2023-08-01 12:52:25  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:28  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:31  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:34  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:37  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:40  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:43  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:46  Mem:           125G         44G         46G        1.1M         33G         79G
2023-08-01 12:52:49  Mem:           125G         44G         46G        1.1M         34G         79G
2023-08-01 12:52:52  Mem:           125G         44G         46G        1.1M         34G         79G
2023-08-01 12:52:55  Mem:           125G         44G         46G        1.1M         34G         79G
2023-08-01 12:52:58  Mem:           125G         45G         45G        1.1M         34G         79G
2023-08-01 12:53:01  Mem:           125G         45G         45G        1.1M         34G         79G
2023-08-01 12:53:04  Mem:           125G         45G         45G        1.1M         34G         79G
2023-08-01 12:53:07  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:10  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:13  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:16  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:19  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:22  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:25  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:28  Mem:           125G         45G         45G        1.1M         34G         78G
2023-08-01 12:53:31  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:34  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:37  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:40  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:43  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:46  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:49  Mem:           125G         45G         44G        1.1M         34G         78G
2023-08-01 12:53:52  Mem:           125G         46G         44G        1.1M         34G         78G
2023-08-01 12:53:55  Mem:           125G         46G         44G        1.1M         34G         78G
2023-08-01 12:53:58  Mem:           125G         46G         44G        1.1M         34G         78G
2023-08-01 12:54:01  Mem:           125G         46G         44G        1.1M         34G         78G
2023-08-01 12:54:04  Mem:           125G         46G         43G        1.1M         34G         77G
2023-08-01 12:54:07  Mem:           125G         46G         43G        1.1M         34G         77G
2023-08-01 12:54:10  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:13  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:16  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:19  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:22  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:25  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:28  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:31  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:34  Mem:           125G         46G         43G        1.1M         35G         77G
2023-08-01 12:54:37  Mem:           125G         46G         42G        1.1M         35G         77G
